Compound_name,y_test,y_pred
bisphenol A,14.26315789,11.916606754256147
mecoprop-P,0.0,8.523158363874815
4-tert-butylbenzoic acid,17.53052632,12.24627532917295
estrone,13.17692308,9.286988566213292
cefamandole,23.8,15.144415061424986
equiline,14.51578947,11.727388485223987
ibuprofen,11.17582418,8.288555952296045
naproxen,32.76923077,10.438751573338653
mesterolone,6.241758242,7.315615356536336
progesterone,12.87802198,9.844326366945605
purpurin,0.0,7.965295910460515
MCPB,15.27173913,9.626600581346727
17-alpha-hydroxyprogesterone acetate,5.520879121,8.913850657378191
sulfaquinoxaline,16.79782609,9.618687593079928
dehydroepiandrosterone,6.230769231,4.358773498194893
5-5-diphenylhydantoin,8.688172043,6.627054359530554
norethisterone,6.102197802,4.8570155475168875
testosterone,5.67032967,6.315384449586288
hexanophenone,8.989473684,6.489144976578883
BHA (3-tert-Butyl-4-hydroxyanisole),5.368421053,4.777575520809428
2-7-dihydroxy naphthalene,12.25263158,8.242735904771266
myclobutanil,6.580645161,8.674416296012346
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,4.351648352,8.493961967819926
estriol,5.095744681,8.190567234790125
ethisterone,4.791208791,5.059887983593706
propylparaben,5.770833333,5.991015779120484
2-4-dichlorophenol,9.203296703,5.8218465889405735
exemestane,5.857142857,5.303652747015214
folinic acid sodium salt,17.97849462,10.2598919119281
naphthalene,13.21052632,9.42429104233593
linuron,10.25,8.60892684522651
nandrolone,4.142857143,7.3765639425195175
propyl gallate,7.691489362,4.922484793285408
Rutin Hydrate,9.020833333,8.056746635304028
diphenyl carbonate,6.073684211,5.791260931818506
terbutylazine,5.510869565,6.7438753305939345
(+)-griseofulvin,9.957446809,5.127890393372253
alpha-resorcylic acid,7.968421053,5.479492739829126
4-tert-butylphenol,3.726315789,5.6566639637168175
butyl phenyl ether,6.094736842,5.480793286638682
quercetin,7.8125,6.761956114606046
naringin,8.554347826,5.995948576340767
1-2-4-trimethyl benzene,5.663157895,6.028552062332564
cumene,5.808791209,5.524527434389704
betamethasone,2.984615385,3.914938017491938
isoeugenol,5.59375,5.402979953089399
aspirin,9.186813187,5.922496313292285
Sebuthylazine,3.813186813,4.465693255416886
(-)-epicatechin,9.752688172,4.768392519901913
benzoin methyl ether,5.084210526,4.961894041293887
diphenylmethanol,3.968421053,5.6227796588328065
5-7-dimethoxycoumarin,5.758241758,4.544724251668883
carbamazepine,8.436170213,5.414573450984948
alachlor,3.252747253,4.984876903044662
4-hydroxy benzoic acid,3.536842105,4.471680542887282
2-ethoxybenzoic acid,7.968421053,3.562271430683968
cyanazin,3.282608696,3.9652296937270526
syringic acid,5.315789474,4.9448523641870175
3-4-dihydroxy benzoic acid,4.168421053,3.784314976740407
ISOPROTURON,5.391304348,3.9142289808484954
vanillic acid,4.084210526,6.100991632440093
corticosterone,2.526373626,8.600756178848973
piroxicam,7.904255319,5.388122086660445
butyrophenone,4.136842105,4.397153927238408
3-(2-furyl)acrylic acid,4.621052632,4.633264969925428
eugenol,3.861702128,5.0084158143651845
diethyl phthalate,3.602150538,3.3482631135367225
3-4-dichloro aniline,0.958762887,4.1465599347920055
1-cloro-4-nitrobenzene,4.526315789,5.06166834632131
o-methylanisole,3.276595745,3.294057694237326
methylparaben,2.559139785,3.0818040901196455
3-nitrophenol,2.329787234,2.2433523192484057
prednisone,1.665934066,3.4049338950893087
cortisone,1.612222222,3.697416985123861
pyridine,0.0,3.2416722638492965
propiophenone,2.978947368,4.881226385769201
toluene,2.71875,3.4728945199927335
(+)-carvone,3.946236559,5.066014297555688
cinnamaldehyde,4.634408602,4.881226385769201
L-(-)-carvone,3.692307692,2.9914596610799795
sulfathiazole,2.989130435,3.838595397838856
methyl benzoate,2.993406593,2.451445039013464
3-(5-methylfuran-2-yl)-propionic acid,2.115789474,5.316407538634156
nortriptyline,-0.131868132,3.089811048781219
camphor,1.720430108,3.380033784930503
vanillin,2.258064516,4.333027164198805
tropic acid,2.115789474,4.4602776652405565
nitrocyclohexane,2.189010989,4.270930998440755
dimethyl phthalate,2.150537634,2.5854260321328004
antipyrine,6.298969072,7.603970287461909
acetophenone,1.926315789,4.4531317592388735
benzene,1.625,4.328071859394093
gibberellic acid,0.505263158,3.738633977977933
phenol,1.547252747,3.84284081029847
1-3-butanediol diacrylate,1.010989011,2.8229490957222163
ATRAZIN-DESETHYL-2-HYDROXY,1.402173913,4.0501457499353934
sulfamerazine,0.985869565,3.7914161329523757
p-benzoquinone,1.084210526,4.359840982176443
catechol,1.168421053,2.587893646910302
aldicarb,1.282608696,4.204826883183237
acetaminophen,1.075268817,4.137616465452966
pyrogallol,1.0,2.3834302190317667
benzamide,1.483516484,2.064078111612863
formononetin,2.369565217,3.56116549692016
benzyl alcohol,0.642105263,4.027361653893582
riboflavin,1.161290323,3.6718724619040444
sulfaguanidine,0.44673913,2.214839447414998
L-(+)-ascorbic acid,0.290322581,2.3470234442241202
Caffeine,0.541666667,2.096648022802124
2-hydroxypyridine,0.819148936,2.290738957312782
thymine,0.234042553,1.5988732938465233
