Compound_name,y_test,y_pred
bisphenol A,53.55208333,24.912798
mecoprop-P,45.85416667,24.912798
testosterone isocaproate,45.0,24.838926
testosterone undecanoate,36.32291667,24.838926
estrone,33.35698925,17.85779
cefamandole,33.05102041,24.360785
equiline,31.66666667,24.912798
ibuprofen,31.625,12.819268
testosterone cypionate,30.46875,12.819268
progesterone,29.96382979,12.819268
chlorambucil,24.94897959,12.819268
purpurin,22.71875,12.819268
MCPB,21.32291667,12.819268
butylparaben,19.56565657,7.233196
17-alpha-hydroxyprogesterone acetate,19.41595745,12.819268
dehydroepiandrosterone,19.3,4.2394233
5-5-diphenylhydantoin,16.92783505,4.2394233
norethisterone,16.71382979,4.2195334
testosterone,15.95913978,4.2394233
hexanophenone,14.34375,6.274691
BHA (3-tert-Butyl-4-hydroxyanisole),13.58333333,4.2394233
2-7-dihydroxy naphthalene,12.88541667,6.204139
myclobutanil,12.58762887,7.029054
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,12.55208333,12.819268
estriol,12.51020408,8.958135
ethisterone,12.35416667,7.6128283
propylparaben,11.88421053,6.841898
2-4-dichlorophenol,11.84583333,9.8055935
exemestane,11.53723404,4.2195334
folinic acid sodium salt,11.04123711,12.819268
naphthalene,10.81052632,9.992764
linuron,10.71875,9.992764
nandrolone,10.375,9.992764
propyl gallate,10.37113402,6.7680244
tert-butylhydroquinone,10.07216495,4.2195334
Rutin Hydrate,9.773195876,4.2394233
diphenyl carbonate,9.75,4.2394233
(+)-catechin,9.680412371,4.2394233
terbutylazine,9.5625,4.6785083
(+)-griseofulvin,9.37755102,4.2195334
alpha-resorcylic acid,9.126315789,4.2195334
4-tert-butylphenol,9.072916667,4.2394233
rifampicin,9.0,4.2394233
butyl phenyl ether,8.947916667,4.2394233
valerophenone,7.854166667,4.2394233
naringin,7.81443299,4.2195334
cumene,7.367708333,4.2195334
betamethasone,7.075531915,4.2195334
toluic acid,6.729166667,4.2195334
isoeugenol,6.381443299,4.2394233
aspirin,6.354166667,4.2394233
sulfamethoxazole,6.345652174,4.2394233
Sebuthylazine,6.3125,4.2195334
(-)-epicatechin,6.288659794,4.2195334
benzoin methyl ether,5.96875,4.2195334
ethylparaben,5.693877551,4.443565
(+)-catechin hydrate,5.690721649,4.2394233
hippuric acid,5.581632653,10.376398
5-7-dimethoxycoumarin,5.453608247,4.2394233
alachlor,5.135416667,6.841898
4-hydroxy benzoic acid,4.957894737,4.2394233
2-ethoxybenzoic acid,4.947368421,4.2195334
cyanazin,4.9375,4.2195334
syringic acid,4.894736842,4.53221
3-4-dihydroxy benzoic acid,4.884210526,4.2195334
ISOPROTURON,4.729166667,4.2195334
vanillic acid,4.71875,4.2394233
corticosterone,4.681914894,7.6237783
piroxicam,4.673469388,4.2195334
geraniol,4.639175258,4.423676
butyrophenone,4.635416667,4.2195334
hydrochloridethiazide,4.505154639,7.2571163
3-(2-furyl)acrylic acid,4.473684211,4.2195334
sulfamethizole,4.348351648,4.2195334
eugenol,4.010309278,7.2461653
diethyl phthalate,3.918367347,4.2394233
3-4-dichloro aniline,3.645833333,4.2195334
1-cloro-4-nitrobenzene,3.526315789,7.2461653
o-methylanisole,3.371134021,4.2195334
methylparaben,3.363636364,4.2394233
3-nitrophenol,3.360824742,4.2195334
methyl-p-toluene sulfonate,3.278350515,4.268846
prednisone,3.193548387,4.2195334
cortisone,3.185106383,4.2195334
pyridine,3.085106383,4.2195334
trans-ferulic acid,2.948453608,6.1842504
propiophenone,2.9375,4.2195334
tropolone,2.908163265,4.2195334
toluene,2.894736842,8.786722
(+)-carvone,2.845360825,4.2195334
cinnamaldehyde,2.845360825,4.2195334
abiraterone,2.826530612,4.443565
L-(-)-carvone,2.804123711,4.2195334
sulfathiazole,2.728571429,6.7481356
methyl benzoate,2.666666667,4.2195334
m-cresol,2.652631579,4.2195334
3-(5-methylfuran-2-yl)-propionic acid,2.642105263,13.200154
nortriptyline,2.458333333,4.53221
cinnamyl alcohol,2.275510204,4.2195334
trans-2-hexenyl acetate,2.25,4.2195334
camphor,2.082474227,4.2195334
anisole,2.066666667,4.2195334
vanillin,1.979381443,4.2195334
nitrocyclohexane,1.905208333,4.2195334
dimethyl phthalate,1.886597938,4.717562
antipyrine,1.847826087,4.7164636
acetophenone,1.791666667,4.2195334
benzene,1.694736842,4.2195334
gibberellic acid,1.65625,4.2195334
phenol,1.61875,4.2394233
1-3-butanediol diacrylate,1.541666667,4.2195334
sulfadiazine,1.530769231,4.2394233
phthalide,1.463157895,4.2195334
sulfamerazine,1.446153846,4.51232
4-Phenyl-1-3-Dioxane,1.40625,6.274691
p-benzoquinone,1.357894737,4.2394233
sulfacetamide,1.331868132,4.2394233
catechol,1.252631579,4.2394233
aldicarb,1.010416667,4.2195334
acetaminophen,0.979381443,4.2394233
pyrogallol,0.968421053,4.423676
benzamide,0.952083333,4.901816
pentoxifylline,0.927835052,6.1842504
formononetin,0.886597938,4.2195334
thiamethoxam,0.826530612,4.2394233
benzyl alcohol,0.821052632,4.2195334
metamitron,0.78125,4.2195334
sulfaguanidine,0.442391304,4.2195334
L-(+)-ascorbic acid,0.381443299,4.2195334
Caffeine,0.35106383,6.1842504
thymine,0.142857143,4.2195334
