Compound_name,y_test,y_pred
bisphenol A,53.55208333,23.977503
mecoprop-P,45.85416667,23.977503
testosterone isocaproate,45.0,23.647345
4-tert-butylbenzoic acid,35.4375,23.25168
estrone,33.35698925,18.002384
equiline,31.66666667,23.977503
ibuprofen,31.625,14.656803
testosterone cypionate,30.46875,15.052454
naproxen,30.40625,11.347382
mesterolone,30.30208333,14.654158
ketoprofen,30.03125,15.052454
progesterone,29.96382979,15.052454
chlorambucil,24.94897959,15.052454
MCPB,21.32291667,14.372839
butylparaben,19.56565657,10.992411
17-alpha-hydroxyprogesterone acetate,19.41595745,15.052454
sulfaquinoxaline,19.30326087,4.15047
dehydroepiandrosterone,19.3,4.15047
5-5-diphenylhydantoin,16.92783505,4.15047
norethisterone,16.71382979,4.1197925
testosterone,15.95913978,4.15047
hexanophenone,14.34375,5.8670683
2-7-dihydroxy naphthalene,12.88541667,7.1615553
myclobutanil,12.58762887,9.068322
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,12.55208333,15.0391865
estriol,12.51020408,9.414205
ethisterone,12.35416667,8.724918
propylparaben,11.88421053,7.077121
2-4-dichlorophenol,11.84583333,9.370519
exemestane,11.53723404,4.1197925
indole-3-butyric acid,11.4375,4.1197925
folinic acid sodium salt,11.04123711,14.656803
naphthalene,10.81052632,11.415512
linuron,10.71875,11.415512
propyl gallate,10.37113402,6.351307
Rutin Hydrate,9.773195876,4.15047
(+)-catechin,9.680412371,4.15047
terbutylazine,9.5625,5.341163
alpha-resorcylic acid,9.126315789,4.1197925
4-tert-butylphenol,9.072916667,4.15047
rifampicin,9.0,4.15047
butyl phenyl ether,8.947916667,4.15047
quercetin,8.721649485,4.15047
valerophenone,7.854166667,4.15047
naringin,7.81443299,4.1197925
1-2-4-trimethyl benzene,7.614583333,4.15047
cumene,7.367708333,4.1197925
betamethasone,7.075531915,4.1197925
toluic acid,6.729166667,4.1197925
isoeugenol,6.381443299,4.15047
sulfamethoxazole,6.345652174,4.15047
Sebuthylazine,6.3125,4.1197925
(-)-epicatechin,6.288659794,4.1197925
benzoin methyl ether,5.96875,4.1197925
ethylparaben,5.693877551,4.8300753
(+)-catechin hydrate,5.690721649,5.341163
diphenylmethanol,5.589473684,4.480631
hippuric acid,5.581632653,11.683597
carbamazepine,5.142857143,4.15047
alachlor,5.135416667,6.68147
4-hydroxy benzoic acid,4.957894737,4.15047
2-ethoxybenzoic acid,4.947368421,4.1197925
cyanazin,4.9375,4.1197925
syringic acid,4.894736842,5.3999767
3-4-dihydroxy benzoic acid,4.884210526,4.1197925
ISOPROTURON,4.729166667,4.1197925
vanillic acid,4.71875,4.15047
corticosterone,4.681914894,8.336297
piroxicam,4.673469388,4.1197925
geraniol,4.639175258,4.1197925
butyrophenone,4.635416667,4.1197925
hydrochloridethiazide,4.505154639,6.7433543
3-(2-furyl)acrylic acid,4.473684211,4.1989794
sulfamethizole,4.348351648,4.1197925
diethyl phthalate,3.918367347,4.15047
1-cloro-4-nitrobenzene,3.526315789,7.10472
4-(dimethylamino)benzoic acid,3.469387755,4.133061
o-methylanisole,3.371134021,4.1197925
methylparaben,3.363636364,4.15047
3-nitrophenol,3.360824742,4.1197925
methyl-p-toluene sulfonate,3.278350515,4.15047
prednisone,3.193548387,4.1197925
cortisone,3.185106383,4.1197925
pyridine,3.085106383,4.1197925
trans-ferulic acid,2.948453608,7.17141
propiophenone,2.9375,4.1197925
tropolone,2.908163265,4.133061
toluene,2.894736842,10.098052
(+)-carvone,2.845360825,4.1197925
cinnamaldehyde,2.845360825,4.1197925
abiraterone,2.826530612,4.15047
sulfathiazole,2.728571429,6.3611617
methyl benzoate,2.666666667,4.1603255
m-cresol,2.652631579,4.1197925
3-(5-methylfuran-2-yl)-propionic acid,2.642105263,13.32844
nortriptyline,2.458333333,5.4132433
cinnamyl alcohol,2.275510204,4.1197925
trans-2-hexenyl acetate,2.25,4.1197925
camphor,2.082474227,4.1197925
anisole,2.066666667,4.1197925
vanillin,1.979381443,4.1197925
tropic acid,1.96969697,4.1197925
nitrocyclohexane,1.905208333,4.1197925
dimethyl phthalate,1.886597938,4.5082283
antipyrine,1.847826087,6.062176
acetophenone,1.791666667,4.1197925
benzene,1.694736842,4.1197925
gibberellic acid,1.65625,4.1197925
phenol,1.61875,4.15047
1-3-butanediol diacrylate,1.541666667,4.1197925
sulfadiazine,1.530769231,4.15047
ATRAZIN-DESETHYL-2-HYDROXY,1.520833333,4.1197925
phthalide,1.463157895,4.1197925
sulfamerazine,1.446153846,5.382566
4-Phenyl-1-3-Dioxane,1.40625,5.8670683
p-benzoquinone,1.357894737,4.15047
sulfacetamide,1.331868132,4.15047
catechol,1.252631579,4.15047
aldicarb,1.010416667,4.1197925
acetaminophen,0.979381443,4.15047
pyrogallol,0.968421053,4.799398
benzamide,0.952083333,5.157161
pentoxifylline,0.927835052,7.1441455
formononetin,0.886597938,4.1197925
benzyl alcohol,0.821052632,4.1197925
metamitron,0.78125,4.1197925
riboflavin,0.505154639,6.7433543
L-(+)-ascorbic acid,0.381443299,4.1197925
Caffeine,0.35106383,7.1441455
2-hydroxypyridine,0.336734694,4.15047
thymine,0.142857143,4.1197925
