Compound_name,y_test,y_pred
sulfamethizole,4.348351648,3.8200460948332964
sulfathiazole,2.728571429,3.8200460948332964
sulfamerazine,1.446153846,3.8200460948332964
sulfacetamide,1.331868132,0.7581199440769163
sulfadiazine,1.530769231,3.8200460948332964
sulfaguanidine,0.442391304,0.7581199440769163
sulfaquinoxaline,19.30326087,14.265846545111222
sulfamethoxazole,6.345652174,3.8200460948332964
testosterone,15.95913978,17.89573186333304
prednisone,3.193548387,7.247014294000089
estrone,33.35698925,31.776811079999774
exemestane,11.53723404,7.16870441650006
17-alpha-hydroxyprogesterone acetate,19.41595745,31.776811079999774
cortisone,3.185106383,7.247014294000089
betamethasone,7.075531915,7.247014294000089
dehydroepiandrosterone,19.3,17.89573186333304
corticosterone,4.681914894,7.247014294000089
norethisterone,16.71382979,17.89573186333304
progesterone,29.96382979,17.89573186333304
methyl benzoate,2.666666667,2.190842878000011
nitrocyclohexane,1.905208333,1.4037097954444544
anisole,2.066666667,2.190842878000011
phenol,1.61875,1.4037097954444544
benzamide,0.952083333,0.7581199440769163
2-4-dichlorophenol,11.84583333,7.16870441650006
nandrolone,10.375,17.89573186333304
mesterolone,30.30208333,17.89573186333304
purpurin,22.71875,14.265846545111222
ketoprofen,30.03125,31.776811079999774
naproxen,30.40625,31.776811079999774
ibuprofen,31.625,31.776811079999774
aspirin,6.354166667,5.495179910437426
ethisterone,12.35416667,17.89573186333304
testosterone cypionate,30.46875,31.776811079999774
testosterone isocaproate,45.0,31.776811079999774
testosterone undecanoate,36.32291667,31.776811079999774
Caffeine,0.35106383,0.7581199440769163
propylparaben,11.88421053,5.495179910437426
benzene,1.694736842,2.824359061416699
toluene,2.894736842,2.824359061416699
1-cloro-4-nitrobenzene,3.526315789,7.247014294000089
naphthalene,10.81052632,7.247014294000089
2-ethoxybenzoic acid,4.947368421,5.495179910437426
3-(2-furyl)acrylic acid,4.473684211,5.495179910437426
phthalide,1.463157895,1.4037097954444544
diphenylmethanol,5.589473684,7.16870441650006
p-benzoquinone,1.357894737,2.190842878000011
catechol,1.252631579,1.4037097954444544
3-4-dihydroxy benzoic acid,4.884210526,5.495179910437426
4-hydroxy benzoic acid,4.957894737,5.495179910437426
benzyl alcohol,0.821052632,1.4037097954444544
3-(5-methylfuran-2-yl)-propionic acid,2.642105263,3.8200460948332964
syringic acid,4.894736842,5.495179910437426
alpha-resorcylic acid,9.126315789,5.495179910437426
pyrogallol,0.968421053,1.4037097954444544
acetophenone,1.791666667,2.824359061416699
propiophenone,2.9375,2.824359061416699
butyrophenone,4.635416667,2.824359061416699
valerophenone,7.854166667,7.16870441650006
hexanophenone,14.34375,7.16870441650006
4-tert-butylphenol,9.072916667,7.16870441650006
2-7-dihydroxy naphthalene,12.88541667,7.247014294000089
1-2-4-trimethyl benzene,7.614583333,7.16870441650006
gibberellic acid,1.65625,1.4037097954444544
4-Phenyl-1-3-Dioxane,1.40625,1.4037097954444544
vanillic acid,4.71875,5.495179910437426
benzoin methyl ether,5.96875,7.16870441650006
diphenyl carbonate,9.75,7.16870441650006
4-tert-butylbenzoic acid,35.4375,31.776811079999774
bisphenol A,53.55208333,31.776811079999774
BHA (3-tert-Butyl-4-hydroxyanisole),13.58333333,17.89573186333304
butyl phenyl ether,8.947916667,7.16870441650006
equiline,31.66666667,31.776811079999774
aldicarb,1.010416667,2.824359061416699
ATRAZIN-DESETHYL-2-HYDROXY,1.520833333,0.7581199440769163
mecoprop-P,45.85416667,31.776811079999774
cyanazin,4.9375,3.8200460948332964
ISOPROTURON,4.729166667,7.247014294000089
metamitron,0.78125,0.7581199440769163
terbutylazine,9.5625,7.247014294000089
linuron,10.71875,7.247014294000089
alachlor,5.135416667,7.16870441650006
1-3-butanediol diacrylate,1.541666667,1.4037097954444544
nortriptyline,2.458333333,7.16870441650006
3-4-dichloro aniline,3.645833333,7.247014294000089
5-7-dimethoxycoumarin,5.453608247,5.495179910437426
trans-ferulic acid,2.948453608,5.495179910437426
quercetin,8.721649485,14.265846545111222
formononetin,0.886597938,7.247014294000089
Rutin Hydrate,9.773195876,14.265846545111222
pentoxifylline,0.927835052,0.7581199440769163
naringin,7.81443299,14.265846545111222
(-)-epicatechin,6.288659794,14.265846545111222
(+)-catechin,9.680412371,14.265846545111222
tert-butylhydroquinone,10.07216495,7.247014294000089
propyl gallate,10.37113402,5.495179910437426
folinic acid sodium salt,11.04123711,14.265846545111222
riboflavin,0.505154639,0.7581199440769163
L-(+)-ascorbic acid,0.381443299,5.495179910437426
hydrochloridethiazide,4.505154639,2.824359061416699
5-5-diphenylhydantoin,16.92783505,7.247014294000089
antipyrine,1.847826087,2.190842878000011
acetaminophen,0.979381443,0.7581199440769163
isoeugenol,6.381443299,3.8200460948332964
eugenol,4.010309278,3.8200460948332964
vanillin,1.979381443,2.190842878000011
(+)-carvone,2.845360825,2.824359061416699
geraniol,4.639175258,7.16870441650006
camphor,2.082474227,2.824359061416699
o-methylanisole,3.371134021,2.824359061416699
cinnamaldehyde,2.845360825,2.824359061416699
dimethyl phthalate,1.886597938,2.190842878000011
diethyl phthalate,3.918367347,3.8200460948332964
isopropyl isocyanate,0.757575758,0.7581199440769163
methylparaben,3.363636364,5.495179910437426
ethylparaben,5.693877551,5.495179910437426
butylparaben,19.56565657,31.776811079999774
cefamandole,33.05102041,14.265846545111222
fmoc chloride,0.288659794,7.16870441650006
(+)-griseofulvin,9.37755102,7.247014294000089
hippuric acid,5.581632653,3.8200460948332964
3-nitrophenol,3.360824742,2.190842878000011
