Importance,Molecular Descriptor
0.2894016460743438,Mor06m
0.23735638597740025,RDF030m
0.11190630147510319,G3u
0.10398994252674218,Mor27s
0.06342181992676792,P2m
0.04490123094403233,E1e
0.0370122279998601,MATS4m
0.027283808176981297,Mor25m
0.017545235704951388,QXXm
0.014527493638000162,Mor23u
0.008372179054962457,Mor15s
0.007654554053502783,TDB01r
0.004250891787855068,Mor08u
0.003025099419733917,PCWTE1
0.0027220575201893095,Mor24v
0.0025388031243936604,VE3sign_Dt
0.002338371298783643,VE1sign_Dt
0.0022872702929695485,R6v
0.0020659215549402366,CMC-80
0.0018478790018158224,E3v
0.0014542768035494566,GATS1s
0.001454276803549456,GATS1e
0.0013633845033276116,WHALES90_Isol
0.0009089230022184102,Mor20m
0.0009089230022184089,WHALES80_IR
0.000818030701996568,GATS6m
0.0007271384017747294,GATS3v
0.0006362461015528872,MATS6m
0.0005159500536644966,HOMA
0.0004544615011092062,P_VSA_s_3
0.00043951300867716374,Mor24u
0.00036356920088736295,H6m
0.00030180731233696344,Mi
0.00024195914229081314,L3u
0.0002185113148830363,Mor07m
0.00020469713203516505,RDF045m
0.00019796657096521236,Dv
0.00019796657096521152,SPH
0.00019738595426722195,RDF045v
0.00019666018339473275,TDB04m
0.00017524295555049435,C%
0.00017480905190642924,Mor07v
0.00017480905190642913,F04_C-O_
0.00015295792041812548,H8s
0.0001363000765392735,TDB04p
0.00013630007653927343,SpPosA_B(p)
0.00013630007653927333,P_VSA_m_2
0.00013197771397680801,RDF055u
0.00013197771397680728,Mor06u
0.00013197771397680704,Dp
0.00013197771397680642,nLevel1
0.000131106788929822,TDB05e
0.00010998142831400697,MaxsssCH
0.00010998142831400594,s3_size
0.00010998142831400589,s34_phRelSize
0.00010925565744151819,ATSC5e
0.00010925565744151775,J_Dz(e)
0.00010925565744151763,VE3sign_B(s)
8.798514265120548e-05,E3u
8.79851426512046e-05,PBF
8.762147777524715e-05,AVS_X
8.740452595321473e-05,ATSC3e
8.740452595321465e-05,SpMax2_Bh(m)
8.740452595321423e-05,J_Dz(Z)
6.598885698840447e-05,H1u
6.598885698840378e-05,SsssCH
6.59888569884024e-05,s2_size
6.555339446491097e-05,Mor29s
6.555339446491071e-05,Mor18m
5.3895012101082883e-05,WHALES00_IR
5.173921161703935e-05,R4u
4.3992571325602525e-05,E3p
4.3992571325602504e-05,MEcc
4.399257132560246e-05,meanDistFromCC
4.370226297660726e-05,GATS4m
4.3702262976607026e-05,Mor32m
4.370226297660701e-05,Mor32v
3.449280774469308e-05,GATS3e
2.1996285662801913e-05,R4e+
2.1996285662801117e-05,s2_relSize
2.1851131488303618e-05,Mor08s
2.185113148830354e-05,Mor14m
