Compound_name,y_test,y_pred
mecoprop-P,45.85416667,45.743266433955114
testosterone undecanoate,36.32291667,36.22369850281505
4-tert-butylbenzoic acid,35.4375,35.318236660251266
estrone,33.35698925,33.26998780261797
cefamandole,33.05102041,32.95304369208946
equiline,31.66666667,31.774876044781685
ibuprofen,31.625,21.33998831414685
testosterone cypionate,30.46875,30.275196807652456
naproxen,30.40625,17.416747125857448
mesterolone,30.30208333,26.593440870915764
ketoprofen,30.03125,29.940633124598946
progesterone,29.96382979,29.994756381184317
chlorambucil,24.94897959,24.807808316060935
purpurin,22.71875,22.017828718995176
MCPB,21.32291667,21.425767856393378
butylparaben,19.56565657,15.865364951602606
17-alpha-hydroxyprogesterone acetate,19.41595745,19.302042307966445
sulfaquinoxaline,19.30326087,19.2468253440436
dehydroepiandrosterone,19.3,8.60096151538743
norethisterone,16.71382979,7.948359813153472
testosterone,15.95913978,8.877871221483717
hexanophenone,14.34375,14.22782486998632
BHA (3-tert-Butyl-4-hydroxyanisole),13.58333333,9.257134229681524
myclobutanil,12.58762887,14.227898302429521
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,12.55208333,15.360313236443082
estriol,12.51020408,12.601080404437544
ethisterone,12.35416667,12.263548829321733
propylparaben,11.88421053,11.784766381017226
2-4-dichlorophenol,11.84583333,11.732646796046998
exemestane,11.53723404,11.418688805252243
indole-3-butyric acid,11.4375,11.320988363732473
folinic acid sodium salt,11.04123711,17.176503406835437
naphthalene,10.81052632,10.918458676074279
linuron,10.71875,10.810588431988384
nandrolone,10.375,10.305831631050358
propyl gallate,10.37113402,10.255709295696368
tert-butylhydroquinone,10.07216495,5.5427424906057094
Rutin Hydrate,9.773195876,9.917173213941096
diphenyl carbonate,9.75,9.863523548608091
(+)-catechin,9.680412371,9.612893319625739
terbutylazine,9.5625,9.500047323982406
(+)-griseofulvin,9.37755102,9.251633454332945
alpha-resorcylic acid,9.126315789,9.009934810371425
4-tert-butylphenol,9.072916667,8.948481805378377
rifampicin,9.0,8.870738070067771
butyl phenyl ether,8.947916667,8.371137363195052
quercetin,8.721649485,8.612402430616546
valerophenone,7.854166667,7.955820984493817
naringin,7.81443299,7.561141790584172
1-2-4-trimethyl benzene,7.614583333,7.727651476263956
cumene,7.367708333,7.486523424840156
betamethasone,7.075531915,6.992144222266679
dansyl chloride,6.826530612,6.713742890158583
toluic acid,6.729166667,6.847867659977494
isoeugenol,6.381443299,6.511500802318691
aspirin,6.354166667,7.9821027595225384
Sebuthylazine,6.3125,6.190917703156158
(-)-epicatechin,6.288659794,6.373138050501728
benzoin methyl ether,5.96875,5.842983498864873
ethylparaben,5.693877551,5.574260760903057
(+)-catechin hydrate,5.690721649,5.812481262039759
hippuric acid,5.581632653,5.6480454090215755
5-7-dimethoxycoumarin,5.453608247,5.331430017512295
carbamazepine,5.142857143,5.253329911439279
alachlor,5.135416667,5.246292586447963
4-hydroxy benzoic acid,4.957894737,5.078658688070616
2-ethoxybenzoic acid,4.947368421,4.821070373153786
cyanazin,4.9375,5.0505672595797915
syringic acid,4.894736842,4.994874141159597
3-4-dihydroxy benzoic acid,4.884210526,4.9990348737116985
ISOPROTURON,4.729166667,4.829648898116615
vanillic acid,4.71875,7.634690657759583
corticosterone,4.681914894,14.102703803069764
piroxicam,4.673469388,4.552396845207687
geraniol,4.639175258,4.550646086331261
hydrochloridethiazide,4.505154639,4.610161884388033
3-(2-furyl)acrylic acid,4.473684211,4.377581501219735
sulfamethizole,4.348351648,4.452554462374136
eugenol,4.010309278,4.110310831466604
diethyl phthalate,3.918367347,4.029848766515661
3-4-dichloro aniline,3.645833333,3.7746720303787296
1-cloro-4-nitrobenzene,3.526315789,3.637752123919837
4-(dimethylamino)benzoic acid,3.469387755,3.356670006670873
o-methylanisole,3.371134021,3.2684144214623583
methylparaben,3.363636364,3.472339118675775
3-nitrophenol,3.360824742,2.9989627731870225
PyBOP,3.252525253,3.153756749362975
prednisone,3.193548387,3.2726464531567085
cortisone,3.185106383,3.0980091714967966
pyridine,3.085106383,3.1528968768486916
trans-ferulic acid,2.948453608,2.894633400731868
propiophenone,2.9375,2.8053872351983014
tropolone,2.908163265,3.033638076850165
toluene,2.894736842,2.8554221615605666
(+)-carvone,2.845360825,2.926476977818025
cinnamaldehyde,2.845360825,2.8053872351983014
abiraterone,2.826530612,2.930893472459344
L-(-)-carvone,2.804123711,2.869287796410779
m-cresol,2.652631579,2.536025271990697
3-(5-methylfuran-2-yl)-propionic acid,2.642105263,2.7893486359779356
nortriptyline,2.458333333,2.560726927108716
cinnamyl alcohol,2.275510204,2.3487443652316653
trans-2-hexenyl acetate,2.25,2.356238084425458
camphor,2.082474227,1.9785031118984886
anisole,2.066666667,1.9374864365703797
vanillin,1.979381443,2.191221124947978
tropic acid,1.96969697,2.0798314867742658
nitrocyclohexane,1.905208333,2.029176714639883
dimethyl phthalate,1.886597938,1.7702682962381022
acetophenone,1.791666667,5.495041871584297
benzene,1.694736842,1.9784182181803747
gibberellic acid,1.65625,1.7631745741765972
p-toluenesulfonyl isocyanate,1.643564356,1.7483070590337189
phenol,1.61875,1.4892428464380867
1-3-butanediol diacrylate,1.541666667,1.5923318882927884
sulfadiazine,1.530769231,1.4077945876044264
ATRAZIN-DESETHYL-2-HYDROXY,1.520833333,2.694280348658266
phthalide,1.463157895,1.5545960557176652
4-Phenyl-1-3-Dioxane,1.40625,12.480568590156212
sulfacetamide,1.331868132,1.4260503259842299
catechol,1.252631579,1.1413273005088254
aldicarb,1.010416667,1.1249313927073405
acetaminophen,0.979381443,1.0881812673942743
pyrogallol,0.968421053,1.0936274804135753
benzamide,0.952083333,0.8769824994351669
formononetin,0.886597938,1.0012945979717127
thiamethoxam,0.826530612,0.9241362623416816
benzyl alcohol,0.821052632,0.9233927599524261
isopropyl isocyanate,0.757575758,0.6424358453907626
riboflavin,0.505154639,0.6283719439372444
sulfaguanidine,0.442391304,0.539631403050377
L-(+)-ascorbic acid,0.381443299,0.46236547880012147
Caffeine,0.35106383,0.4446011322366257
2-hydroxypyridine,0.336734694,0.46111455227567255
fmoc chloride,0.288659794,0.15741138750208528
thymine,0.142857143,0.26880233359260153
