Compound_name,y_test,y_pred
sulfamethizole,4.192391304,3.8294351218772524
sulfathiazole,2.989130435,3.134296582772417
sulfamerazine,0.985869565,2.275447172246208
sulfadiazine,1.275,2.0727068722820734
sulfaguanidine,0.44673913,1.401787933329654
sulfamethoxazole,5.819565217,4.436136213090008
testosterone,5.67032967,5.578213627875819
prednisone,1.665934066,2.265852529228269
estrone,13.17692308,9.664293377991015
exemestane,5.857142857,6.094777933781
17-alpha-hydroxyprogesterone acetate,5.520879121,5.4216078507716805
cortisone,1.612222222,2.241851062259995
betamethasone,2.984615385,2.807963923388952
corticosterone,2.526373626,3.1130731255541235
norethisterone,6.102197802,5.7198456365458235
progesterone,12.87802198,7.424327423443032
pyridine,0.0,1.006637116555519
methyl benzoate,2.993406593,2.969121985507265
nitrocyclohexane,2.189010989,2.18959650483519
anisole,2.620879121,2.44124506406761
phenol,1.547252747,1.5646605697103464
benzamide,1.483516484,1.876899883455516
"2,4-dichlorophenol",9.203296703,5.555511667880352
nandrolone,4.142857143,5.605944326235138
mesterolone,6.241758242,6.03438168507169
"Androsta-1,4-dien-3-one, 17beta-hydroxy-17-methyl-",4.351648352,5.144062934106521
purpurin,0.0,2.3916014026948322
naproxen,32.76923077,15.811596684657683
ibuprofen,11.17582418,9.681494486507214
aspirin,9.186813187,6.697708366527196
ethisterone,4.791208791,5.359034806324447
testosterone cypionate,9.582417582,9.398689690946764
testosterone isocaproate,10.7032967,9.385062221668818
Caffeine,0.541666667,1.6974219251813827
benzene,1.625,1.5466457091441397
toluene,2.71875,2.300133766949677
1-cloro-4-nitrobenzene,4.526315789,3.8008825480213955
naphthalene,13.21052632,8.902130488191952
2-ethoxybenzoic acid,7.968421053,5.90138378400036
3-(2-furyl)acrylic acid,4.621052632,4.117106750831751
diphenylmethanol,3.968421053,4.663837018747264
m-cresol,2.094736842,2.0887389070724347
p-benzoquinone,1.084210526,1.3664421807327667
catechol,1.168421053,1.4234679982893101
"3,4-dihydroxy benzoic acid",4.168421053,4.175274635623141
benzyl alcohol,0.642105263,1.7162282232589663
3-(5-methylfuran-2-yl)-propionic acid,2.115789474,3.120265662336558
syringic acid,5.315789474,4.969430302862056
alpha-resorcylic acid,7.968421053,5.514627375051079
pyrogallol,1.0,1.5527820417972464
acetophenone,1.926315789,2.398981252657258
propiophenone,2.978947368,3.174450866631397
butyrophenone,4.136842105,4.2094683274124405
valerophenone,5.968421053,5.869722705682081
hexanophenone,8.989473684,7.069594066769633
4-tert-butylphenol,3.726315789,4.150554495619343
"1,2,4-trimethyl benzene",5.663157895,4.57509440311622
gibberellic acid,0.505263158,2.243049979939324
"4-Phenyl-1,3-Dioxane",1.431578947,2.5901735313696723
vanillic acid,4.084210526,4.087387260271735
benzoin methyl ether,5.084210526,5.37227668857274
diphenyl carbonate,6.073684211,5.787624531084831
trans-2-hexenyl acetate,0.968421053,1.7491337828565467
4-tert-butylbenzoic acid,17.53052632,10.297911760208649
bisphenol A,14.26315789,9.92383846648549
BHA (3-tert-Butyl-4-hydroxyanisole),5.368421053,5.089568085676558
butyl phenyl ether,6.094736842,5.445474530401056
toluic acid,6.357894737,4.558319355361379
equiline,14.51578947,10.137124098681031
Sebuthylazine,3.813186813,3.747365358465174
aldicarb,1.282608696,1.641836497521022
MCPB,15.27173913,11.071774205787467
indole-3-butyric acid,10.27173913,9.25806705979336
ATRAZIN-DESETHYL-2-HYDROXY,1.402173913,2.0758657226989614
mecoprop-P,0.0,2.559828265629663
cyanazin,3.282608696,3.402759653579651
ISOPROTURON,5.391304348,5.561076834651371
metamitron,1.130434783,2.2770235040458733
alachlor,3.252747253,4.1932586961262315
"1,3-butanediol diacrylate",1.010989011,2.0490920094631218
"3,4-dichloro aniline",0.958762887,2.094924748403787
"5,7-dimethoxycoumarin",5.758241758,5.34858629751446
trans-ferulic acid,1.865979381,3.4777381574579618
quercetin,7.8125,7.327141028116225
formononetin,2.369565217,4.43528074278172
Rutin Hydrate,9.020833333,8.672084211106922
(+)-catechin hydrate,4.301075269,6.702265044879994
pentoxifylline,2.731182796,3.2913759194314003
naringin,8.554347826,9.119569391920049
(-)-epicatechin,9.752688172,7.223207938135864
tert-butylhydroquinone,4.333333333,4.374701355427957
propyl gallate,7.691489362,6.752496287664791
folinic acid sodium salt,17.97849462,14.442990099805636
riboflavin,1.161290323,3.2922430571347965
L-(+)-ascorbic acid,0.290322581,1.2258491564417382
hydrochloridethiazide,4.924731183,4.504736650410381
"5,5-diphenylhydantoin",8.688172043,7.4613642565575535
antipyrine,6.298969072,5.484345127196183
acetaminophen,1.075268817,2.0918308486900115
isoeugenol,5.59375,4.631012747436201
eugenol,3.861702128,4.079525655934835
L-(-)-carvone,3.692307692,3.7296903153510605
vanillin,2.258064516,2.814103053926906
(+)-carvone,3.946236559,3.7486343834045086
camphor,1.720430108,2.2118372234541592
o-methylanisole,3.276595745,3.0297636817893383
cinnamaldehyde,4.634408602,3.74699870967173
cinnamyl alcohol,2.451612903,2.9730642790017323
dimethyl phthalate,2.150537634,3.0301463744779475
diethyl phthalate,3.602150538,4.12738608778795
isopropyl isocyanate,0.0,0.7515750206427607
methylparaben,2.559139785,2.959447785409326
ethylparaben,3.731182796,3.9705602463072607
butylparaben,8.150537634,7.177088879473763
cefamandole,23.8,18.254771151261554
myclobutanil,6.580645161,6.313085036277562
fmoc chloride,0.29787234,2.6523686021334623
(+)-griseofulvin,9.957446809,8.103030415663103
hippuric acid,8.840425532,7.120349652003474
3-nitrophenol,2.329787234,2.5653226025903404
thymine,0.234042553,1.069668866673456
carbamazepine,8.436170213,7.1699833185821324
dansyl chloride,7.723404255,6.9871011304900295
abiraterone,0.340425532,2.9165771613341542
estriol,5.095744681,6.064137623662384
2-hydroxypyridine,0.819148936,1.127998994567243
piroxicam,7.904255319,6.961743713970689
methyl-p-toluene sulfonate,4.106382979,3.852809323698642
tropolone,2.670212766,2.2249645045951914
tropic acid,2.115789474,2.9889425528482767
PyBOP,4.357894737,4.731044394768256
p-toluenesulfonyl isocyanate,2.168421053,2.572210967154851
rifampicin,6.452631579,6.97405251928797
thiamethoxam,2.255319149,2.619198083083451
4-(dimethylamino)benzoic acid,3.776595745,4.347942285934847
