Importance,Molecular Descriptor
0.061495498,VE3sign_Dz(i)
0.05949259,SpDiam_AEA(dm)
0.057398245,SpMax1_Bh(v)
0.057263073,SpMin1_Bh(v)
0.05650838,Mor06v
0.05611355,Mor09s
0.05480054,RDF025s
0.049164362,SpMax_L
0.04771103,Mor06m
0.047295652,Eta_sh_x
0.045999758,VE3sign_D
0.044137277,SpDiam_B(m)
0.043713562,SpMax1_Bh(p)
0.04081581,CATS2D_02_PL
0.035865493,SpMax_B(m)
0.032703128,nArNH2
0.027668016,F08_N-N_
0.027530966,P_VSA_charge_13
0.027295815,B08_N-N_
0.025983265,CATS2D_03_PL
0.025668748,CATS2D_08_AP
0.022494046,Mor19s
0.020943897,CATS3D_06_AP
0.01732586,VE1sign_D
0.0146114305,WHALES50_Rem
