Importance;Molecular Descriptor
8170864295;AMW
7305684288;SpMax_L
6556621780;nCIC
6282040349;Mor08s
5930729759;SsssCH
5799963313;Mi
4979303238;max_conj_path
4966311870;X0Av
4958562931;VR2_D/Dt
4916077620;HyWi_B(s)
4884173421;Mor13v
4703234487;VR2_Dz(Z)
4646374422;nX
4620200339;WHALES50_Rem
4505883359;Mor17v
4468914830;MATS6m
4436378337;GD
4355952359;SpMAD_B(m)
4044242255;MATS2s
4011163515;RFD
3879136301;WHALES60_IR
3751190196;Mor24u
3722888500;R1s
3693603936;SssssC
3672814216;Mor18s
3665821326;VE1_D/Dt
3652950736;Mor21m
3624619557;SpMin1_Bh(m)
3557344636;VE1_RG
3526097260;MATS3v
3447764568;MATS3i
3411901326;SpMAD_AEA(ed)
3394491542;WHALES10_Rem
3354925567;WHALES10_IR
3273139398;IDDE
3238435628;HATS5p
3202411940;piPC07
3194434117;ARR
3167673275;Mor19s
3155155637;SpMAD_B(v)
3145421639;MATS3m
3122286773;SPAM
3102149967;Eig14_EA(dm)
3077595799;SIC1
3052114114;Mor18u
3043992181;qpmax
3005078532;MATS7e
2966225242;nDB
2954218243;Mor02m
2942420790;Mor24m
2936551813;J_Dz(e)
2906565575;JGI2
2847221239;Mor13s
2842238949;TDB05i
2793309974;TDB01e
2772360922;piPC06
2758122208;SPP
2731438501;Eta_D_AlphaB
2708505967;Mor13u
2662127930;VE3sign_B(m)
2649392738;SpMax_B(p)
2636642933;Mor18m
2633483733;HATS1v
2624463862;P_VSA_ppp_L
2588678147;SIC4
2553457692;Mor11p
2552490795;VE1sign_X
2543601204;BLI
2542508165;SM13_AEA(bo)
2542254640;RARS
2528247333;D/Dtr08
2524093943;Mor17s
2522987402;MATS8m
2476731650;Ds
2449863339;MATS7v
2441922091;SdssC
2420330128;SaasC
2409280663;SpPosA_G/D
2406771108;MATS8i
2387593795;Eig03_AEA(dm)
2365217833;Mor26v
2363381628;Mor26u
2358789753;SM07_AEA(dm)
2348746416;E2p
2347942092;ChiA_RG
2340343271;SpPosA_B(e)
2312713990;SpPosA_D/Dt
2301854978;H0p
2241064968;GATS6v
2236598097;Dp
2222229791;nR08
2198888785;RDF025s
2183905141;Eig15_AEA(bo)
2156944477;GATS7v
2148419401;TI2_L
2134206866;P1m
2106069911;VE1_X
2105860873;Mor14m
2082220382;JGI5
2081953484;R3u
2078790276;ZM1V
2077678580;HATS1m
2069082753;Mor15u
2061179723;HATS2p
2056184371;MATS2i
2035878447;EE_B(s)
2031738867;DLS_01
2030962182;Mor21v
2010356244;MATS8p
2004404583;AVS_B(e)
1987954968;G1
1982812548;Mor31s
1976681511;Eig07_EA(dm)
1968289571;SpMax_B(s)
1963375148;VE1sign_G/D
1961736966;VE3sign_G
1961483075;WHALES20_Rem
1923715187;MATS7p
1920124194;Mor07s
1911492705;s2_size
1892734155;Mor05s
1878261629;Mor25v
1868889200;SHED_DL
1868330385;WHALES60_Isol
1867402738;WHALES50_Isol
1867229042;B06_C-C_
1864254112;Fsp3
1863891883;VE1_D
1857319223;TDB02m
1851454166;Mp
1842243501;TDB04e
1841888906;CIC3
1839653106;SpMaxA_Coulomb
1818906707;WHALES10_Isol
1818123815;TDB05p
1814318668;G2m
1805778644;DISPi
1801934447;VE3sign_Dt
1789128404;CIC4
1781988831;Mor15s
1769324488;SpMax_AEA(dm)
1767946061;E2u
1764885067;Psi_i_0d
1730876364;H-051
1720589941;VR2_G
1718312636;SpPosA_B(p)
1708316026;SpMAD_EA
1704022064;HyWi_G
1702662739;SM03_EA(dm)
1686381157;LLS_01
1679262451;B02_C-O_
1674916633;R8u
1659281803;phLevel1
1653695508;B04_C-C_
1647532370;J_G/D
1575432627;CATS3D_05_DA
1569716830;Mor06v
1567218307;minsCH3
1557276658;GATS1p
1555097066;CMC-80
1552917966;B08_C-C_
1546864225;P2u
1546511567;nHet
1536842737;Mor18v
1531270190;MATS1m
1530383384;nSpiro
1525360558;Mor02v
1515885259;MATS6p
1499932475;SpMin2_Bh(m)
1499081006;nCsp
1498779252;RTs+
1488860871;N%
1486677486;HATS8u
1485778323;SPH
1484713613;GATS7p
1484342245;GATS3p
1484125582;Eta_psi1
1479079431;TDB09v
1472399161;E2m
1437018440;Mor12s
1424138906;MAXDN
1417444650;SHED_LL
1412143231;GATS6e
1411708015;Mor16m
1410004448;AVS_Coulomb
1409153305;HATS4u
1407573634;minssssC
1403879326;nR04
1402985344;Mor32u
1400410693;R1m+
1394977415;RDF055v
1389391655;R3s
1383368187;Eig02_AEA(dm)
1378727872;TDB02s
1378538870;SIC3
1369499292;H4s
1368291981;Chi_G/D
1351263414;SpMin4_Bh(m)
1343106235;P1u
1341084023;WiA_G/D
1337813922;HATS8s
1335493239;EE_Dt
1326649900;Eta_alpha_A
1320950293;Eta_FL
1309967140;nRCO
1307459578;E1u
1288402647;TDB01i
1285452318;E2s
1271748343;B01_C-O_
1265563737;Mor11u
1261175537;Mor12m
1251714296;R8s+
1251447002;HATS7u
1245921813;SpMin3_Bh(m)
1224044982;R2m
1223251401;TDB06u
1218198310;MAXDP
1212550336;NssCH2
1208511534;Mor21s
1205900987;HATSe
1201591992;R8m
1198482492;nCL
1195955233;mindsCH
1194192851;RDF030u
1191568202;CATS3D_03_AL
1178064057;R5u
1174973296;P_VSA_charge_9
1171291444;Mor26s
1169373092;Mor13m
1160465216;SpMin2_Bh(s)
1158298184;J_Dz(p)
1143780469;HATS0e
1141990382;MDEC-22
1141826213;Mor28s
1129536933;TDB01v
1122556174;SpMax1_Bh(p)
1122264121;minssO
1095838774;B07_C-C_
1088214453;CATS3D_06_AL
1075680476;H2u
1074525826;GATS5m
1068148533;B05_C-C_
1063888233;Eig10_EA(dm)
1052841230;Mor21u
1052698170;GATS5p
1038712224;ASP
1033461791;RDF030m
1023271873;CATS3D_05_DD
1021466887;HATS6v
1017532761;PW4
1015801569;ATS7m
1009898161;R5e+
1005668452;Eta_D_epsiB
1001943791;R4v
1001321799;VE1sign_RG
1001285655;HATS7v
1001141693;Mor10m
1000702895;B01_N-S_
995411137.6;RDF055m
990532048.4;GATS8p
982185438.2;R7m+
981388026.8;MATS1v
978641584.3;NaaaC
975732132.8;PBF
974039220.3;CATS2D_08_PL
971501643.8;SpMAD_B(s)
963179135.4;GATS1m
961314942.8;R4m+
956550316.5;H_Dt
953928934.3;R6u+
951887790.2;nP
950898587.5;TDB07s
948296504.8;HATS2s
941313310.9;RBN
