Compound_name,y_test,y_pred
sulfamethizole,4.348351648,4.622561187289414
sulfathiazole,2.728571429,4.149195913314415
sulfacetamide,1.331868132,3.7228493490638166
sulfadiazine,1.530769231,4.317337710417351
sulfaguanidine,0.442391304,3.6259193935932266
sulfaquinoxaline,19.30326087,7.574353117354093
sulfamethoxazole,6.345652174,5.0316892110703
testosterone,15.95913978,14.544599342683469
prednisone,3.193548387,8.472257048329707
exemestane,11.53723404,11.978308151191738
17-alpha-hydroxyprogesterone acetate,19.41595745,12.536194977277665
cortisone,3.185106383,8.973346921938823
betamethasone,7.075531915,9.020543728984105
dehydroepiandrosterone,19.3,14.645831666631972
corticosterone,4.681914894,10.58911218343557
norethisterone,16.71382979,13.401229701581128
pyridine,3.085106383,2.5476755771358954
methyl benzoate,2.666666667,3.314413575753223
nitrocyclohexane,1.905208333,3.141771414239411
anisole,2.066666667,2.9243950439255944
phenol,1.61875,2.385593886288255
benzamide,0.952083333,2.8560791143352944
cumene,7.367708333,4.553532877181763
2-4-dichlorophenol,11.84583333,3.9486239863852917
mesterolone,30.30208333,15.283015245876989
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,12.55208333,12.850368559494955
purpurin,22.71875,7.762444429121755
ketoprofen,30.03125,11.229483351131172
naproxen,30.40625,10.797602067027363
ibuprofen,31.625,10.758534871435899
aspirin,6.354166667,4.78532822771086
ethisterone,12.35416667,13.443359995542032
testosterone cypionate,30.46875,17.4797078099444
testosterone isocaproate,45.0,17.588042098948208
testosterone undecanoate,36.32291667,17.40319074250705
Caffeine,0.35106383,3.4476419693958746
propylparaben,11.88421053,7.310010138618538
benzene,1.694736842,2.8317352136491243
toluene,2.894736842,3.0108677607967684
naphthalene,10.81052632,4.854350825509107
2-ethoxybenzoic acid,4.947368421,4.708650541121452
3-(2-furyl)acrylic acid,4.473684211,3.9524601625361613
phthalide,1.463157895,2.9274704355276433
diphenylmethanol,5.589473684,6.279390751786452
m-cresol,2.652631579,2.9666436935582357
p-benzoquinone,1.357894737,2.494922271045896
catechol,1.252631579,2.503859198432361
3-4-dihydroxy benzoic acid,4.884210526,4.322388648178813
4-hydroxy benzoic acid,4.957894737,3.998039626831465
benzyl alcohol,0.821052632,2.66631402932412
3-(5-methylfuran-2-yl)-propionic acid,2.642105263,4.376731411534398
syringic acid,4.894736842,4.983307185265582
alpha-resorcylic acid,9.126315789,4.4442193536646935
pyrogallol,0.968421053,2.918197761192058
valerophenone,7.854166667,6.697915402838557
hexanophenone,14.34375,7.753481316842392
4-tert-butylphenol,9.072916667,6.169334164659702
2-7-dihydroxy naphthalene,12.88541667,5.700912838539985
1-2-4-trimethyl benzene,7.614583333,4.635967251286175
gibberellic acid,1.65625,7.934578695841165
4-Phenyl-1-3-Dioxane,1.40625,4.361693400515879
vanillic acid,4.71875,4.43248210023763
benzoin methyl ether,5.96875,7.0453277430817725
diphenyl carbonate,9.75,7.085294005965583
trans-2-hexenyl acetate,2.25,4.322467714838224
4-tert-butylbenzoic acid,35.4375,8.111931418784128
bisphenol A,53.55208333,10.18074166989706
BHA (3-tert-Butyl-4-hydroxyanisole),13.58333333,6.932416681754998
butyl phenyl ether,8.947916667,6.025424208683531
toluic acid,6.729166667,3.896789096501461
equiline,31.66666667,12.816304132822323
Sebuthylazine,6.3125,6.507942023865296
aldicarb,1.010416667,4.0999413733399965
MCPB,21.32291667,9.121293154322087
indole-3-butyric acid,11.4375,8.095237128983232
cyanazin,4.9375,6.08531246853616
ISOPROTURON,4.729166667,6.748786226083835
metamitron,0.78125,4.660845694786176
terbutylazine,9.5625,6.707937188183235
linuron,10.71875,6.355798112746163
alachlor,5.135416667,6.858618419826468
1-3-butanediol diacrylate,1.541666667,5.309852095650001
3-4-dichloro aniline,3.645833333,3.810874197822946
5-7-dimethoxycoumarin,5.453608247,5.170379697218234
trans-ferulic acid,2.948453608,5.374695651470863
quercetin,8.721649485,7.933209916684404
formononetin,0.886597938,7.693071673061172
Rutin Hydrate,9.773195876,9.23545833479499
(+)-catechin hydrate,5.690721649,7.975139648240899
pentoxifylline,0.927835052,6.155005056261469
naringin,7.81443299,9.995228603991444
(-)-epicatechin,6.288659794,7.941895686335601
(+)-catechin,9.680412371,7.975139648240899
tert-butylhydroquinone,10.07216495,6.274027289343805
propyl gallate,10.37113402,7.267295303088263
folinic acid sodium salt,11.04123711,9.962359946057617
riboflavin,0.505154639,7.418294097244102
L-(+)-ascorbic acid,0.381443299,3.5315573515288126
hydrochloridethiazide,4.505154639,4.769872824523801
5-5-diphenylhydantoin,16.92783505,7.648244758188824
antipyrine,1.847826087,4.392954371064694
isoeugenol,6.381443299,5.039175311282043
eugenol,4.010309278,4.763193388892055
L-(-)-carvone,2.804123711,4.009551166873532
vanillin,1.979381443,3.516841177663818
(+)-carvone,2.845360825,4.007499302310003
geraniol,4.639175258,5.1158547862497015
camphor,2.082474227,4.591398063996463
o-methylanisole,3.371134021,3.436497434095009
cinnamaldehyde,2.845360825,3.45382035379735
cinnamyl alcohol,2.275510204,3.743795993362939
dimethyl phthalate,1.886597938,3.992422689488806
diethyl phthalate,3.918367347,5.651733053175873
isopropyl isocyanate,0.757575758,2.4276907572891244
methylparaben,3.363636364,3.791993640001153
butylparaben,19.56565657,8.358558222220022
cefamandole,33.05102041,10.832255022416147
myclobutanil,12.58762887,9.027078553114706
fmoc chloride,0.288659794,6.7144080048635235
hippuric acid,5.581632653,5.609498042661457
3-nitrophenol,3.360824742,3.2304194070944137
thymine,0.142857143,2.486461993616764
carbamazepine,5.142857143,6.418893626608528
dansyl chloride,6.826530612,6.313734713885868
abiraterone,2.826530612,12.433916506377939
estriol,12.51020408,11.828505739519983
chlorambucil,24.94897959,10.833827567003537
2-hydroxypyridine,0.336734694,2.251054083320017
methyl-p-toluene sulfonate,3.278350515,3.861499258355869
tropolone,2.908163265,2.8324496854941175
tropic acid,1.96969697,4.41719647010233
PyBOP,3.252525253,7.686550785672347
p-toluenesulfonyl isocyanate,1.643564356,3.669038105303809
rifampicin,9.0,8.049577165062917
thiamethoxam,0.826530612,4.934551939939695
4-(dimethylamino)benzoic acid,3.469387755,4.7657638338014525
