Compound_name,y_test,y_pred
mecoprop-P,45.85416667,21.43861
testosterone undecanoate,36.32291667,21.387966
4-tert-butylbenzoic acid,35.4375,21.387966
estrone,33.35698925,21.43861
cefamandole,33.05102041,21.362125
equiline,31.66666667,21.43861
ibuprofen,31.625,14.888372
testosterone cypionate,30.46875,16.691776
naproxen,30.40625,11.937101
mesterolone,30.30208333,16.691776
ketoprofen,30.03125,17.656443
progesterone,29.96382979,14.888372
chlorambucil,24.94897959,16.691776
purpurin,22.71875,14.888372
MCPB,21.32291667,14.862532
butylparaben,19.56565657,10.197238
17-alpha-hydroxyprogesterone acetate,19.41595745,16.665936
sulfaquinoxaline,19.30326087,4.171941
dehydroepiandrosterone,19.3,4.171941
norethisterone,16.71382979,4.167348
testosterone,15.95913978,4.171941
hexanophenone,14.34375,4.171941
BHA (3-tert-Butyl-4-hydroxyanisole),13.58333333,4.171941
myclobutanil,12.58762887,9.224282
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,12.55208333,14.81768
estriol,12.51020408,10.258632
ethisterone,12.35416667,8.238995
propylparaben,11.88421053,6.0402155
2-4-dichlorophenol,11.84583333,10.684208
exemestane,11.53723404,4.167348
indole-3-butyric acid,11.4375,4.167348
folinic acid sodium salt,11.04123711,14.888372
naphthalene,10.81052632,12.11323
linuron,10.71875,12.11323
nandrolone,10.375,12.11323
propyl gallate,10.37113402,6.001116
tert-butylhydroquinone,10.07216495,4.167348
Rutin Hydrate,9.773195876,4.171941
diphenyl carbonate,9.75,4.171941
(+)-catechin,9.680412371,4.171941
terbutylazine,9.5625,4.8134727
(+)-griseofulvin,9.37755102,4.167348
alpha-resorcylic acid,9.126315789,4.167348
4-tert-butylphenol,9.072916667,4.171941
rifampicin,9.0,4.171941
butyl phenyl ether,8.947916667,4.171941
quercetin,8.721649485,4.171941
valerophenone,7.854166667,4.171941
naringin,7.81443299,4.167348
1-2-4-trimethyl benzene,7.614583333,4.171941
cumene,7.367708333,4.167348
betamethasone,7.075531915,4.167348
toluic acid,6.729166667,4.167348
isoeugenol,6.381443299,4.171941
aspirin,6.354166667,4.171941
sulfamethoxazole,6.345652174,4.171941
(-)-epicatechin,6.288659794,4.167348
benzoin methyl ether,5.96875,4.167348
ethylparaben,5.693877551,5.074218
(+)-catechin hydrate,5.690721649,4.1942644
diphenylmethanol,5.589473684,4.222584
5-7-dimethoxycoumarin,5.453608247,4.171941
carbamazepine,5.142857143,4.171941
alachlor,5.135416667,6.0402155
4-hydroxy benzoic acid,4.957894737,4.171941
2-ethoxybenzoic acid,4.947368421,4.167348
cyanazin,4.9375,4.167348
syringic acid,4.894736842,5.998642
3-4-dihydroxy benzoic acid,4.884210526,4.167348
ISOPROTURON,4.729166667,4.167348
vanillic acid,4.71875,4.171941
corticosterone,4.681914894,10.810003
piroxicam,4.673469388,4.167348
geraniol,4.639175258,5.0553255
butyrophenone,4.635416667,4.167348
3-(2-furyl)acrylic acid,4.473684211,4.167348
sulfamethizole,4.348351648,4.167348
eugenol,4.010309278,6.287032
diethyl phthalate,3.918367347,4.171941
3-4-dichloro aniline,3.645833333,4.167348
1-cloro-4-nitrobenzene,3.526315789,6.216341
4-(dimethylamino)benzoic acid,3.469387755,4.238039
o-methylanisole,3.371134021,4.167348
methylparaben,3.363636364,4.171941
3-nitrophenol,3.360824742,4.1896715
methyl-p-toluene sulfonate,3.278350515,4.171941
cortisone,3.185106383,4.2903366
pyridine,3.085106383,4.167348
trans-ferulic acid,2.948453608,7.09785
propiophenone,2.9375,4.167348
tropolone,2.908163265,4.238039
toluene,2.894736842,8.966123
(+)-carvone,2.845360825,4.167348
cinnamaldehyde,2.845360825,4.167348
abiraterone,2.826530612,5.048376
L-(-)-carvone,2.804123711,4.167348
sulfathiazole,2.728571429,6.1079683
methyl benzoate,2.666666667,4.2903366
nortriptyline,2.458333333,6.069332
cinnamyl alcohol,2.275510204,4.167348
trans-2-hexenyl acetate,2.25,4.167348
camphor,2.082474227,4.167348
anisole,2.066666667,4.167348
vanillin,1.979381443,4.167348
tropic acid,1.96969697,4.167348
nitrocyclohexane,1.905208333,4.167348
dimethyl phthalate,1.886597938,4.3987055
antipyrine,1.847826087,6.989337
acetophenone,1.791666667,4.167348
gibberellic acid,1.65625,4.167348
phenol,1.61875,4.171941
1-3-butanediol diacrylate,1.541666667,4.3941126
sulfadiazine,1.530769231,4.171941
ATRAZIN-DESETHYL-2-HYDROXY,1.520833333,4.167348
phthalide,1.463157895,4.3941126
sulfamerazine,1.446153846,6.087061
4-Phenyl-1-3-Dioxane,1.40625,4.171941
p-benzoquinone,1.357894737,4.171941
catechol,1.252631579,4.171941
acetaminophen,0.979381443,4.171941
pyrogallol,0.968421053,5.081167
benzamide,0.952083333,5.4193783
pentoxifylline,0.927835052,7.0455513
formononetin,0.886597938,4.1896715
thiamethoxam,0.826530612,4.171941
metamitron,0.78125,4.167348
riboflavin,0.505154639,7.058571
sulfaguanidine,0.442391304,4.1896715
L-(+)-ascorbic acid,0.381443299,4.2903366
Caffeine,0.35106383,7.1908607
2-hydroxypyridine,0.336734694,4.171941
thymine,0.142857143,4.1896715
