Compound_name,y_test,y_pred
bisphenol A,53.55208333,24.76176
mecoprop-P,45.85416667,24.76176
testosterone isocaproate,45.0,24.76176
testosterone undecanoate,36.32291667,24.630304
4-tert-butylbenzoic acid,35.4375,24.76176
estrone,33.35698925,19.131302
cefamandole,33.05102041,24.551678
equiline,31.66666667,24.76176
ibuprofen,31.625,14.362379
naproxen,30.40625,12.0143795
mesterolone,30.30208333,14.362379
ketoprofen,30.03125,14.362379
progesterone,29.96382979,14.362379
chlorambucil,24.94897959,14.362379
purpurin,22.71875,14.362379
MCPB,21.32291667,14.162621
butylparaben,19.56565657,11.855927
17-alpha-hydroxyprogesterone acetate,19.41595745,14.362379
sulfaquinoxaline,19.30326087,4.40907
dehydroepiandrosterone,19.3,4.40907
5-5-diphenylhydantoin,16.92783505,4.40907
norethisterone,16.71382979,4.38908
testosterone,15.95913978,4.40907
hexanophenone,14.34375,6.23229
BHA (3-tert-Butyl-4-hydroxyanisole),13.58333333,4.40907
2-7-dihydroxy naphthalene,12.88541667,6.0516443
myclobutanil,12.58762887,10.9809675
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,12.55208333,14.347666
estriol,12.51020408,11.232055
ethisterone,12.35416667,10.826155
propylparaben,11.88421053,5.876855
2-4-dichlorophenol,11.84583333,6.895545
exemestane,11.53723404,4.38908
indole-3-butyric acid,11.4375,4.38908
folinic acid sodium salt,11.04123711,14.362379
naphthalene,10.81052632,12.0143795
linuron,10.71875,12.0143795
nandrolone,10.375,12.0143795
tert-butylhydroquinone,10.07216495,4.38908
Rutin Hydrate,9.773195876,4.40907
diphenyl carbonate,9.75,4.40907
(+)-catechin,9.680412371,4.40907
(+)-griseofulvin,9.37755102,4.38908
alpha-resorcylic acid,9.126315789,4.38908
rifampicin,9.0,4.40907
butyl phenyl ether,8.947916667,4.40907
quercetin,8.721649485,4.40907
valerophenone,7.854166667,4.40907
naringin,7.81443299,4.38908
1-2-4-trimethyl benzene,7.614583333,4.40907
cumene,7.367708333,4.38908
betamethasone,7.075531915,4.38908
toluic acid,6.729166667,4.38908
isoeugenol,6.381443299,4.40907
aspirin,6.354166667,4.40907
Sebuthylazine,6.3125,4.38908
(-)-epicatechin,6.288659794,4.38908
benzoin methyl ether,5.96875,4.38908
ethylparaben,5.693877551,5.269326
(+)-catechin hydrate,5.690721649,4.40907
diphenylmethanol,5.589473684,4.40907
hippuric acid,5.581632653,12.71981
5-7-dimethoxycoumarin,5.453608247,4.40907
carbamazepine,5.142857143,4.40907
alachlor,5.135416667,5.876855
4-hydroxy benzoic acid,4.957894737,4.40907
2-ethoxybenzoic acid,4.947368421,4.38908
cyanazin,4.9375,4.38908
3-4-dihydroxy benzoic acid,4.884210526,4.38908
ISOPROTURON,4.729166667,4.38908
vanillic acid,4.71875,4.40907
corticosterone,4.681914894,10.371802
piroxicam,4.673469388,4.38908
geraniol,4.639175258,5.049571
butyrophenone,4.635416667,4.38908
hydrochloridethiazide,4.505154639,5.4077797
3-(2-furyl)acrylic acid,4.473684211,4.3993964
sulfamethizole,4.348351648,4.38908
eugenol,4.010309278,5.891568
diethyl phthalate,3.918367347,4.40907
3-4-dichloro aniline,3.645833333,4.38908
1-cloro-4-nitrobenzene,3.526315789,5.876855
4-(dimethylamino)benzoic acid,3.469387755,4.4037933
methylparaben,3.363636364,4.40907
3-nitrophenol,3.360824742,4.38908
methyl-p-toluene sulfonate,3.278350515,4.40907
prednisone,3.193548387,4.38908
cortisone,3.185106383,4.38908
pyridine,3.085106383,4.38908
trans-ferulic acid,2.948453608,6.0316544
propiophenone,2.9375,4.38908
tropolone,2.908163265,4.4037933
toluene,2.894736842,7.4994364
cinnamaldehyde,2.845360825,4.38908
abiraterone,2.826530612,5.069561
L-(-)-carvone,2.804123711,4.38908
sulfathiazole,2.728571429,5.9883194
methyl benzoate,2.666666667,4.38908
m-cresol,2.652631579,4.38908
3-(5-methylfuran-2-yl)-propionic acid,2.642105263,14.346075
cinnamyl alcohol,2.275510204,4.38908
trans-2-hexenyl acetate,2.25,4.38908
anisole,2.066666667,4.38908
tropic acid,1.96969697,4.38908
nitrocyclohexane,1.905208333,4.38908
dimethyl phthalate,1.886597938,4.40907
acetophenone,1.791666667,4.38908
benzene,1.694736842,4.38908
gibberellic acid,1.65625,4.38908
phenol,1.61875,4.40907
1-3-butanediol diacrylate,1.541666667,4.38908
sulfadiazine,1.530769231,4.40907
ATRAZIN-DESETHYL-2-HYDROXY,1.520833333,4.38908
phthalide,1.463157895,4.38908
4-Phenyl-1-3-Dioxane,1.40625,6.23229
p-benzoquinone,1.357894737,4.40907
sulfacetamide,1.331868132,4.40907
catechol,1.252631579,4.40907
aldicarb,1.010416667,4.38908
acetaminophen,0.979381443,4.40907
benzamide,0.952083333,6.5921354
pentoxifylline,0.927835052,6.0463686
thiamethoxam,0.826530612,4.40907
benzyl alcohol,0.821052632,4.38908
metamitron,0.78125,4.38908
riboflavin,0.505154639,5.4077797
sulfaguanidine,0.442391304,4.38908
L-(+)-ascorbic acid,0.381443299,4.38908
Caffeine,0.35106383,6.0463686
2-hydroxypyridine,0.336734694,4.40907
thymine,0.142857143,4.38908
