Importance,Molecular Descriptor
0.07050699,Mor21u
0.063514285,MLOGP
0.060397036,MLOGP2
0.060377102,Mor21v
0.050610848,ESOL
0.05013668,ALOGP2
0.048870724,ALOGP
0.04809744,Mor02v
0.04791359,Mor25u
0.04741478,SpMin2_Bh(m)
0.043237526,SpMin1_Bh(m)
0.042835884,CATS3D_07_AL
0.040719792,P_VSA_i_3
0.036289513,MDEC-23
0.035826672,TDB10s
0.03175256,CATS2D_07_AL
0.03016973,LOGP99
0.029725708,RDF010s
0.027834812,Mor23u
0.023718348,SHED_NL
0.019924553,WHALES90_Isol
0.019920917,QED
0.018558402,O-057
0.017815124,qnmax
0.017124658,R4s+
0.0167064,SPP
