Compound_name,y_test,y_pred
sulfamethizole,4.192391304,5.7421731276950485
sulfathiazole,2.989130435,4.067285894040497
sulfamerazine,0.985869565,3.992903147685536
sulfacetamide,1.115217391,1.939025108117045
sulfadiazine,1.275,3.0327417512259673
sulfaguanidine,0.44673913,1.406032937672817
sulfaquinoxaline,16.79782609,9.478193522330585
sulfamethoxazole,5.819565217,5.320409419211428
testosterone,5.67032967,6.231338939393677
prednisone,1.665934066,3.4750086089017818
estrone,13.17692308,9.175552397333298
exemestane,5.857142857,6.698024990322674
17-alpha-hydroxyprogesterone acetate,5.520879121,7.066335059450838
cortisone,1.612222222,3.4997948640722347
dehydroepiandrosterone,6.230769231,6.719339020039319
corticosterone,2.526373626,4.442411340879563
norethisterone,6.102197802,6.249520088109038
progesterone,12.87802198,7.1969736789757865
pyridine,0.0,0.9427004758647952
methyl benzoate,2.993406593,3.260831757032872
nitrocyclohexane,2.189010989,1.7730124459083076
anisole,2.620879121,2.5652809346156262
benzamide,1.483516484,2.7582966852580677
cumene,5.808791209,4.276840006185339
2-4-dichlorophenol,9.203296703,4.562901417113283
nandrolone,4.142857143,6.279020026418618
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,4.351648352,5.888331038650872
purpurin,0.0,4.169484915342638
ibuprofen,11.17582418,9.413974191252274
testosterone cypionate,9.582417582,9.539451241825061
testosterone isocaproate,10.7032967,8.73481248391283
testosterone undecanoate,10.61538462,10.80021798099954
Caffeine,0.541666667,1.792682240587784
propylparaben,5.770833333,5.750023370808485
benzene,1.625,3.0745227785357248
toluene,2.71875,3.319068484515038
1-cloro-4-nitrobenzene,4.526315789,4.435633871158787
naphthalene,13.21052632,6.955053661008294
2-ethoxybenzoic acid,7.968421053,4.826555694283758
3-(2-furyl)acrylic acid,4.621052632,4.585499332558241
phthalide,2.305263158,3.197559039895588
diphenylmethanol,3.968421053,5.6847035432730015
m-cresol,2.094736842,2.853630152183335
p-benzoquinone,1.084210526,1.6257759312721651
catechol,1.168421053,1.826121911156497
3-4-dihydroxy benzoic acid,4.168421053,3.941707809121538
4-hydroxy benzoic acid,3.536842105,4.166188326950969
benzyl alcohol,0.642105263,2.0961751922201275
syringic acid,5.315789474,4.303277544337858
pyrogallol,1.0,1.5220030778879785
acetophenone,1.926315789,3.5070054347074855
propiophenone,2.978947368,3.9854964253987206
butyrophenone,4.136842105,4.532485313909348
valerophenone,5.968421053,5.712216281938748
hexanophenone,8.989473684,6.441765717744943
4-tert-butylphenol,3.726315789,4.604490738955878
1-2-4-trimethyl benzene,5.663157895,4.421706511218369
gibberellic acid,0.505263158,3.1127273986760122
4-Phenyl-1-3-Dioxane,1.431578947,4.040681065110737
vanillic acid,4.084210526,4.128341229945748
benzoin methyl ether,5.084210526,5.875382362514331
diphenyl carbonate,6.073684211,6.38637573788954
trans-2-hexenyl acetate,0.968421053,2.6993324082761347
4-tert-butylbenzoic acid,17.53052632,8.954922524350964
butyl phenyl ether,6.094736842,4.966333284782857
toluic acid,6.357894737,4.7543182469387855
equiline,14.51578947,8.811094660798096
Sebuthylazine,3.813186813,3.5887142177467917
aldicarb,1.282608696,2.4281102462196333
MCPB,15.27173913,10.39154247987633
indole-3-butyric acid,10.27173913,8.477650318918958
ATRAZIN-DESETHYL-2-HYDROXY,1.402173913,2.5974643136049007
mecoprop-P,0.0,5.187475236255867
cyanazin,3.282608696,3.986771121877933
ISOPROTURON,5.391304348,5.911706697787727
metamitron,1.130434783,3.2656034938616387
terbutylazine,5.510869565,4.113929680002707
linuron,10.25,6.991569260005218
alachlor,3.252747253,4.668297792047607
1-3-butanediol diacrylate,1.010989011,2.7270859988491103
nortriptyline,-0.131868132,4.860696062430472
3-4-dichloro aniline,0.958762887,3.722336114981803
5-7-dimethoxycoumarin,5.758241758,4.536190942273777
trans-ferulic acid,1.865979381,4.804969604770291
quercetin,7.8125,7.151638291373565
formononetin,2.369565217,6.878641605699972
Rutin Hydrate,9.020833333,8.193171702137796
(+)-catechin hydrate,4.301075269,7.36431238214606
pentoxifylline,2.731182796,4.19436844091476
naringin,8.554347826,9.284439367530835
(-)-epicatechin,9.752688172,7.512240236177935
(+)-catechin,9.391304348,7.36431238214606
tert-butylhydroquinone,4.333333333,4.225925500197453
propyl gallate,7.691489362,5.3871218540004815
folinic acid sodium salt,17.97849462,15.680771307925205
riboflavin,1.161290323,3.8262464995454537
L-(+)-ascorbic acid,0.290322581,-0.6474593026379276
hydrochloridethiazide,4.924731183,4.510547965556846
5-5-diphenylhydantoin,8.688172043,6.553723835099246
antipyrine,6.298969072,4.412554419086402
acetaminophen,1.075268817,3.424048897472968
isoeugenol,5.59375,4.352957358391554
eugenol,3.861702128,3.930274722640732
L-(-)-carvone,3.692307692,3.004947663207373
vanillin,2.258064516,2.161115902296751
(+)-carvone,3.946236559,3.0558708771042156
camphor,1.720430108,2.472467812286051
o-methylanisole,3.276595745,2.895953977528288
cinnamaldehyde,4.634408602,4.313856574470604
cinnamyl alcohol,2.451612903,3.329867579228649
dimethyl phthalate,2.150537634,2.7722820416670766
diethyl phthalate,3.602150538,5.049170711089563
isopropyl isocyanate,0.0,-0.29660202455941787
methylparaben,2.559139785,3.1730151354119656
ethylparaben,3.731182796,4.444309045610923
butylparaben,8.150537634,6.231857480875919
cefamandole,23.8,18.856453565246078
myclobutanil,6.580645161,6.892946285658964
(+)-griseofulvin,9.957446809,7.412345789914802
hippuric acid,8.840425532,6.69651397972796
3-nitrophenol,2.329787234,2.0678244548666322
thymine,0.234042553,0.5393689204089704
carbamazepine,8.436170213,5.481368722224565
dansyl chloride,7.723404255,7.576198726735217
estriol,5.095744681,7.041713821300211
chlorambucil,7.446808511,8.718822170461166
2-hydroxypyridine,0.819148936,1.2564317119134787
piroxicam,7.904255319,8.012120090200513
methyl-p-toluene sulfonate,4.106382979,4.505578215933788
tropolone,2.670212766,2.238877889789239
tropic acid,2.115789474,3.681818716017476
PyBOP,4.357894737,5.00118190517003
p-toluenesulfonyl isocyanate,2.168421053,2.786865873274488
rifampicin,6.452631579,6.872705102547139
thiamethoxam,2.255319149,3.5983970535714573
4-(dimethylamino)benzoic acid,3.776595745,6.137623491154425
