Compound_name,y_test,y_pred
bisphenol A,53.55208333,52.376864254075365
mecoprop-P,45.85416667,45.928527145661484
testosterone isocaproate,45.0,36.383845528498995
testosterone undecanoate,36.32291667,36.21574537326638
4-tert-butylbenzoic acid,35.4375,35.513478089149885
cefamandole,33.05102041,33.14167009404483
equiline,31.66666667,31.736922954091185
ibuprofen,31.625,21.76505250718457
testosterone cypionate,30.46875,29.38646932789426
naproxen,30.40625,15.492774597939064
mesterolone,30.30208333,25.453832580523546
ketoprofen,30.03125,29.923054597779892
progesterone,29.96382979,30.032839445477926
purpurin,22.71875,22.59234240777264
MCPB,21.32291667,21.393648490241954
butylparaben,19.56565657,17.973400799957876
17-alpha-hydroxyprogesterone acetate,19.41595745,19.27709255942029
sulfaquinoxaline,19.30326087,18.461590593008598
dehydroepiandrosterone,19.3,5.675896666978611
5-5-diphenylhydantoin,16.92783505,16.830032206971428
norethisterone,16.71382979,6.795927601268026
testosterone,15.95913978,10.34169981817086
hexanophenone,14.34375,11.900292872037856
BHA (3-tert-Butyl-4-hydroxyanisole),13.58333333,7.224616923977863
2-7-dihydroxy naphthalene,12.88541667,12.841339004667097
myclobutanil,12.58762887,16.028156129101273
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,12.55208333,17.430463501561455
estriol,12.51020408,12.620660285749322
ethisterone,12.35416667,12.263388021980662
propylparaben,11.88421053,11.783289409320773
2-4-dichlorophenol,11.84583333,11.726738513097619
exemestane,11.53723404,11.413788518661079
indole-3-butyric acid,11.4375,11.328882858604445
folinic acid sodium salt,11.04123711,18.500951447966727
naphthalene,10.81052632,10.921746927482108
linuron,10.71875,10.794789576925062
nandrolone,10.375,10.25011030867859
propyl gallate,10.37113402,10.25268976064695
tert-butylhydroquinone,10.07216495,4.756527726138242
Rutin Hydrate,9.773195876,9.884383294215766
(+)-catechin,9.680412371,9.831699250621963
terbutylazine,9.5625,9.455342069455968
(+)-griseofulvin,9.37755102,9.293884093013654
alpha-resorcylic acid,9.126315789,9.065796268737234
4-tert-butylphenol,9.072916667,9.15649846691046
rifampicin,9.0,8.898958978357786
butyl phenyl ether,8.947916667,8.841250142554127
quercetin,8.721649485,8.84968172760366
valerophenone,7.854166667,7.987394432089844
naringin,7.81443299,7.710578040669636
1-2-4-trimethyl benzene,7.614583333,7.711949181526177
cumene,7.367708333,7.475860765582174
betamethasone,7.075531915,6.964476066923902
dansyl chloride,6.826530612,6.737657585768251
isoeugenol,6.381443299,6.492841402897638
aspirin,6.354166667,6.450955498079706
sulfamethoxazole,6.345652174,6.438552523625578
Sebuthylazine,6.3125,6.22947514166477
(-)-epicatechin,6.288659794,6.168259377045596
benzoin methyl ether,5.96875,5.8561266569526405
ethylparaben,5.693877551,5.5842574037253385
(+)-catechin hydrate,5.690721649,5.808779174028865
diphenylmethanol,5.589473684,5.516340565142015
5-7-dimethoxycoumarin,5.453608247,5.33491732214397
carbamazepine,5.142857143,5.261612552534847
alachlor,5.135416667,5.231283829125838
4-hydroxy benzoic acid,4.957894737,5.026095055255978
cyanazin,4.9375,5.060101493171477
syringic acid,4.894736842,4.9727918851622865
3-4-dihydroxy benzoic acid,4.884210526,4.75333542044971
vanillic acid,4.71875,7.450719476741388
corticosterone,4.681914894,13.26312666015211
piroxicam,4.673469388,4.5676828989876395
geraniol,4.639175258,4.527481526576175
butyrophenone,4.635416667,4.726499033170458
hydrochloridethiazide,4.505154639,4.416107044581957
3-(2-furyl)acrylic acid,4.473684211,4.371575610405025
sulfamethizole,4.348351648,4.463972166634989
eugenol,4.010309278,4.14030426370079
3-4-dichloro aniline,3.645833333,3.741030001330599
1-cloro-4-nitrobenzene,3.526315789,3.645994265622167
4-(dimethylamino)benzoic acid,3.469387755,3.355798613087569
o-methylanisole,3.371134021,3.2604705804745544
methylparaben,3.363636364,3.461003336870223
3-nitrophenol,3.360824742,3.2440793195612194
methyl-p-toluene sulfonate,3.278350515,3.3948601419834565
PyBOP,3.252525253,3.334653283433621
prednisone,3.193548387,3.304179112341626
cortisone,3.185106383,3.067734000934416
pyridine,3.085106383,3.199755024328099
trans-ferulic acid,2.948453608,3.0715199561406603
propiophenone,2.9375,2.813647878371808
tropolone,2.908163265,3.0236931023951747
toluene,2.894736842,3.04044367620683
(+)-carvone,2.845360825,2.922667321342054
cinnamaldehyde,2.845360825,2.813647878371808
abiraterone,2.826530612,2.941648353687402
L-(-)-carvone,2.804123711,2.905954669143577
sulfathiazole,2.728571429,2.802481315452673
methyl benzoate,2.666666667,2.749943243718408
m-cresol,2.652631579,2.713787096683015
nortriptyline,2.458333333,2.560778990686596
cinnamyl alcohol,2.275510204,2.3633248243753644
anisole,2.066666667,1.940946006600254
vanillin,1.979381443,2.074298722811648
tropic acid,1.96969697,2.065011763430032
nitrocyclohexane,1.905208333,2.0245801203070712
dimethyl phthalate,1.886597938,1.7610031407337234
antipyrine,1.847826087,1.981600136426144
acetophenone,1.791666667,4.050935811218869
benzene,1.694736842,1.821167982174389
gibberellic acid,1.65625,1.7789020976963892
p-toluenesulfonyl isocyanate,1.643564356,1.75321241877871
phenol,1.61875,1.4857321608944338
1-3-butanediol diacrylate,1.541666667,1.6811570579621091
ATRAZIN-DESETHYL-2-HYDROXY,1.520833333,1.629540347309677
phthalide,1.463157895,1.5323760105641995
sulfamerazine,1.446153846,1.3411395798254544
4-Phenyl-1-3-Dioxane,1.40625,6.147912546763229
p-benzoquinone,1.357894737,1.4801681534815683
sulfacetamide,1.331868132,1.4603395624647253
catechol,1.252631579,1.3654996898180367
pyrogallol,0.968421053,1.0798280336008634
benzamide,0.952083333,1.083047696622491
pentoxifylline,0.927835052,1.0290714380542365
formononetin,0.886597938,0.9913385725962954
thiamethoxam,0.826530612,0.9144987733646531
metamitron,0.78125,0.7361409063494703
isopropyl isocyanate,0.757575758,0.6678205879962115
riboflavin,0.505154639,0.5886153059258404
sulfaguanidine,0.442391304,0.5325102897504806
L-(+)-ascorbic acid,0.381443299,0.4809998869273472
Caffeine,0.35106383,0.4493952361102628
2-hydroxypyridine,0.336734694,0.2648180329691726
fmoc chloride,0.288659794,0.3909650239814261
thymine,0.142857143,0.20757978331495497
