Compound_name,y_test,y_pred
bisphenol A,53.55208333,20.13900856722637
mecoprop-P,45.85416667,19.09255536298675
testosterone isocaproate,45.0,18.17590320419359
testosterone undecanoate,36.32291667,14.66002306540145
4-tert-butylbenzoic acid,35.4375,17.876819950778142
estrone,33.35698925,14.872907588961514
cefamandole,33.05102041,19.196241018091186
equiline,31.66666667,17.680582899441358
ibuprofen,31.625,13.167482128516568
testosterone cypionate,30.46875,14.636380323642946
naproxen,30.40625,11.743583101789167
mesterolone,30.30208333,13.693785645974494
ketoprofen,30.03125,15.120982278164448
progesterone,29.96382979,14.732079031254415
chlorambucil,24.94897959,15.056242412189576
purpurin,22.71875,13.080908499210835
MCPB,21.32291667,14.18095265451522
butylparaben,19.56565657,13.233197849473264
sulfaquinoxaline,19.30326087,6.638397782345067
5-5-diphenylhydantoin,16.92783505,8.391910457282364
norethisterone,16.71382979,5.510801058454557
testosterone,15.95913978,6.575568350726129
hexanophenone,14.34375,8.144361142709396
BHA (3-tert-Butyl-4-hydroxyanisole),13.58333333,6.333245383788664
2-7-dihydroxy naphthalene,12.88541667,8.252781613865682
myclobutanil,12.58762887,12.636997896465829
estriol,12.51020408,13.48051997311558
ethisterone,12.35416667,9.885470530964565
propylparaben,11.88421053,9.700980572843388
2-4-dichlorophenol,11.84583333,8.489731344450352
exemestane,11.53723404,8.426462107064802
indole-3-butyric acid,11.4375,7.554023284516354
folinic acid sodium salt,11.04123711,13.864513171669728
naphthalene,10.81052632,12.632203552892912
nandrolone,10.375,11.656336578816656
propyl gallate,10.37113402,8.347375919753718
tert-butylhydroquinone,10.07216495,6.946918434324459
Rutin Hydrate,9.773195876,6.191690881570221
diphenyl carbonate,9.75,6.296360425836502
(+)-catechin,9.680412371,8.566394861420564
terbutylazine,9.5625,7.006511950945593
(+)-griseofulvin,9.37755102,6.482254105660219
alpha-resorcylic acid,9.126315789,6.564337758611962
4-tert-butylphenol,9.072916667,7.639629093598519
quercetin,8.721649485,8.027088544297609
