Importance,Molecular Descriptor
53645099761.09951,nTA
41978541620.359344,Eig07_EA(dm)
41323691303.436386,SssssC
40466996988.97866,TDB07u
39646400291.46466,DLS_01
38524199022.26431,minssssC
36574342030.82281,RBN
35540577662.10636,PDI
34110393583.02372,SM1_Dz(v)
33101316698.623154,HATS2v
32989033076.5078,WHALES50_IR
32434340831.211708,Mor06u
32044234252.10296,H0u
30443576023.916294,piPC07
29289363298.279247,SpMAD_B(v)
28731940005.20275,Mor11s
28333055222.335373,VE3sign_RG
27883962374.741653,MATS2m
27850640118.175278,JGI1
27508570337.135067,TDB04e
26130255624.55078,VE3sign_Dt
25895134705.437363,MATS8e
25174538717.7853,ATS4s
24748411591.44511,Mor14s
24271144055.09145,X5A
24268763313.620716,Eig05_AEA(dm)
24247188308.888474,TDB01r
24145037185.817093,Mor23u
23862018637.840145,HATSe
23808961704.286285,TDB01e
23708527710.95362,SM14_AEA(bo)
23609653410.101135,SpMin1_Bh(v)
23190140610.129704,VE1_RG
22719433012.469894,GATS5p
22692823126.760414,GATS6v
22529708140.363388,Mor18v
22166823812.223152,SpPosA_X
21322738794.98801,minaasC
21033757683.955948,BLI
20652285205.71788,WHALES40_Rem
20581138665.694122,HATS6v
20344251691.059772,GATS4m
20112838213.13811,nSpiro
19927393793.22735,ChiA_RG
19838418106.563198,Chi_G/D
19818909833.49801,Mor13m
19763873038.173084,VE1_D
19686901951.798683,GATS5m
19624342347.318394,R1m+
19503326614.273373,nS
19356999416.550774,PW4
19276504563.534813,H1s
18735480027.323032,SIC2
18726264910.64756,SpMax2_Bh(v)
18612592070.004166,TDB09u
18542198833.692947,DLS_06
18507305142.812897,TDB02p
18287113721.192936,MSD
18091735988.715893,C%
18082587686.84066,R4m
17997327025.22594,J_Coulomb
17818909352.084396,E1s
17813957541.480442,MATS6m
17615274865.81473,H3u
17392378101.847347,HATS3u
17314293885.164413,SpMax5_Bh(s)
17185006387.06514,Mor11u
17136954390.072472,AMW
17096033325.989405,Mor16m
17057979306.280796,VE3sign_Dz(v)
17050350098.817392,Mor20m
16979911648.34261,nCL
16737668835.773392,E2u
16718529818.799492,MATS3v
16582826416.942535,MATS8i
16523339221.401812,HyWi_Coulomb
16470539684.059452,MATS8m
16398208965.652527,SpDiam_EA(bo)
16341886309.681301,QEDu
16340628881.371632,SsssCH
15782961761.018288,J_Dz(v)
15577402821.989944,Mor17v
15485987396.821014,Mor03m
15266899608.536224,CMBL
15116074778.494915,SM03_AEA(dm)
15104802800.079998,WiA_D/Dt
15098984619.347391,H1v
15068172004.87878,GATS7i
15065082768.390175,R2u+
15063401090.494732,PJI3
15050320500.536556,SpMin3_Bh(m)
14813272901.225145,DLS_07
14807633495.482365,nHet
14775084789.555725,WHALES00_Rem
14758185232.05502,mindO
14644497601.5188,E3u
14478019825.694712,Mor26s
14464105563.13992,GATS1i
14358216071.662806,R4u
14253359704.012136,MATS7i
14207074597.07457,SpAbs_Coulomb
14082493294.723745,RDF020u
14082418146.152218,MATS3e
13950841608.208542,Eta_B_A
13827816494.252935,J_D
13301346549.353031,nR10
13288361181.444519,TDB10v
13090440428.042046,Mor21m
13026727692.062534,HATS0e
12968377083.794163,MDEC-22
12924599779.030357,ESOL
12913278770.532299,HNar
12912753070.436123,E1p
12886729634.674185,IVDE
12822069091.228392,minssCH2
12713763304.509705,Eig14_EA(dm)
12626325550.141798,P1u
12565919718.62684,SM05_AEA(dm)
12515886718.51327,JGI3
12447212148.848864,HATS4u
12446822679.250992,CMC-80
12423024541.785322,GATS3p
12094950840.351482,SPP
12088175580.649975,GATS2e
12053248219.905552,L2u
12050664694.377878,WHALES00_Isol
11991165033.2513,Eig13_AEA(bo)
11840649699.424135,SpMax_B(p)
11760780209.02103,Chi_Dz(v)
11694536532.959759,qpmax
11677336581.631668,SM07_AEA(dm)
11641171872.084759,HATS7m
11606738362.565287,NRS
11603768714.949203,Mor02u
11575487691.443405,X2A
11523186596.936628,HATS6e
11485746750.141645,MATS1p
11479484693.601032,Mor26m
11324708270.054487,TDB08m
11302808960.011055,Mor30m
11063504954.097193,Mor02v
11051398113.965443,nR03
11019314701.056093,Eta_F_A
10942144447.027054,H2s
10808947093.960852,G1
10773288949.228012,MATS1i
10771742194.03332,Mor29v
10745916533.141958,P_VSA_s_4
10675392051.38771,TDB06v
10628870429.287857,Mor28s
10615767433.340662,WHALES70_IR
10557975948.628574,VE3sign_D/Dt
10551916060.961678,B09_C-C_
10541381173.980717,VR2_A
10537132489.974657,Mor27u
10478951665.393295,mindssC
10470519881.28098,R4u+
10467685658.900389,EE_B(m)
10373493228.714016,DLS_cons
10349737648.80336,E1v
10337801969.757265,GD
10255158420.050304,SpPosA_B(e)
10246160815.610264,SpDiam_AEA(dm)
10083381880.648457,s3_numSharedNeighbors
10034314601.507442,R3s+
10009076399.089146,GATS6p
9967801729.459846,HATS2p
9937779289.293959,piPC06
9936844824.315134,s34_phRelSize
9931245141.865694,R6u+
9852589508.580791,WHALES90_Isol
9736897167.096907,Mor21s
9680938919.215853,P_VSA_charge_6
9639534789.613934,Mor24s
9494920836.266891,VE1sign_X
9488120211.677925,nOHt
9422487066.983034,P_VSA_i_4
9347087781.376282,Mor09m
9338107966.218666,HOMA
9299410921.698542,HTs
9249577062.348291,Eta_epsi_2
9247273910.481869,VE1sign_B(m)
9171811922.78946,B09_C-O_
9141966577.909674,totalcharge
9125196924.420326,CATS3D_04_AL
9104720726.576479,HATS8v
9101713285.056116,PCWTE2
9096394190.857437,R3u+
9082950503.105864,B04_C-C_
9077453634.603643,Fsp3
9001213350.850643,TDB04p
8952891026.470098,nR04
8951833211.993845,P2m
8947504355.81242,CATS2D_06_LL
8922496848.142824,HATS1p
8915910066.771172,nR12
8874259697.305344,Eta_psi1
8839214873.546942,MATS7v
8770357053.704353,H4s
8707740070.401512,WHALES90_IR
8667759669.123528,HATS0u
8587609125.684017,DISPs
8552202023.701713,R2p+
8521420032.48584,R6m+
8504117909.029473,Mor10v
8477933700.66003,JGI4
8451900708.143372,HTm
8429123969.359028,Au
8415215702.811016,ZM1Mad
8414072379.071135,minsOH
8412179046.58024,CATS2D_06_NL
8396508949.048392,GATS4i
8388377717.773107,MATS6e
8373831910.693291,NNRS
8338194913.792833,HATS6p
8320338581.270063,SpMAD_AEA(ed)
8318918219.89975,R8m
8262529888.744856,HATS5m
8245671966.079159,AAC
8230044563.193549,PW2
8174044191.642066,Mor28u
8172439249.648294,GATS6m
8168534979.036739,VE3sign_B(v)
8011772069.148011,PBF
7970859838.050155,RDF035s
7850804739.873578,SpMAD_B(s)
7844487585.983486,VE3sign_A
7793086553.255769,TDB05p
7741341619.325869,nR06
7710201609.223352,R1s
7662858511.912867,HyWi_B(s)
7648901126.646442,SM06_AEA(dm)
7555496745.425762,B10_C-C_
7548829323.867497,B06_C-S_
7484268954.679899,MATS6v
7466134014.775718,GATS3e
7348375107.613995,Mor16u
7326419634.162348,RDF045m
7293620335.629187,Dm
7276319436.7358465,R5s
7272968935.506651,NaaaC
7261606933.025526,Hypertens-50
7256567386.055515,R1s+
7179989878.591385,J_Dt
7132009403.463383,Eig15_AEA(bo)
7084456519.060135,B08_C-C_
7012833226.007397,CATS3D_04_DL
6989985018.754019,CATS3D_02_PL
6985878154.514669,B06_C-C_
