Compound_name,y_test,y_pred
bisphenol A,14.26315789,14.163143878443762
mecoprop-P,0.0,3.2680370638884995
4-tert-butylbenzoic acid,17.53052632,17.421378061998126
estrone,13.17692308,13.06036451522338
equiline,14.51578947,14.400193610330316
ibuprofen,11.17582418,11.072464802732274
naproxen,32.76923077,13.255108675427426
mesterolone,6.241758242,6.329569863170303
ketoprofen,23.86813187,23.740616908511857
butylparaben,8.150537634,8.242375473111753
17-alpha-hydroxyprogesterone acetate,5.520879121,5.607751482092048
sulfaquinoxaline,16.79782609,16.709418289084173
dehydroepiandrosterone,6.230769231,6.067710874723971
norethisterone,6.102197802,6.0078771068138295
hexanophenone,8.989473684,8.872654088245493
BHA (3-tert-Butyl-4-hydroxyanisole),5.368421053,5.263038088578259
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,4.351648352,4.4369923059089125
ethisterone,4.791208791,4.8759152237506775
propylparaben,5.770833333,5.650121227256683
2-4-dichlorophenol,9.203296703,9.083265846944578
exemestane,5.857142857,5.758636787360146
indole-3-butyric acid,10.27173913,10.163580200238794
folinic acid sodium salt,17.97849462,9.810100524745007
naphthalene,13.21052632,13.082940374036188
linuron,10.25,10.347400212540634
tert-butylhydroquinone,4.333333333,4.23541513088389
Rutin Hydrate,9.020833333,9.165375944864461
diphenyl carbonate,6.073684211,5.9784133407757025
(+)-catechin,9.391304348,9.273828845628273
alpha-resorcylic acid,7.968421053,7.853674896199973
4-tert-butylphenol,3.726315789,3.848295242549259
rifampicin,6.452631579,6.327786345908567
butyl phenyl ether,6.094736842,5.979833932102803
quercetin,7.8125,7.711267561954433
valerophenone,5.968421053,5.871749636880711
naringin,8.554347826,8.458526483295746
1-2-4-trimethyl benzene,5.663157895,5.7786157873144965
betamethasone,2.984615385,3.087062087801268
toluic acid,6.357894737,6.247425995290662
aspirin,9.186813187,8.235108711833316
sulfamethoxazole,5.819565217,5.919922549401381
Sebuthylazine,3.813186813,3.695764185774312
ethylparaben,3.731182796,3.849552566608935
diphenylmethanol,3.968421053,4.079544134392016
hippuric acid,8.840425532,8.74462930102976
5-7-dimethoxycoumarin,5.758241758,5.653139316717535
carbamazepine,8.436170213,8.310081866759223
alachlor,3.252747253,3.3609131287863363
4-hydroxy benzoic acid,3.536842105,3.613412992682811
2-ethoxybenzoic acid,7.968421053,7.846811764725128
syringic acid,5.315789474,5.430004491877991
3-4-dihydroxy benzoic acid,4.168421053,4.057128098444313
vanillic acid,4.084210526,4.197328157911365
butyrophenone,4.136842105,4.252124305894089
hydrochloridethiazide,4.924731183,4.789097830274727
sulfamethizole,4.192391304,4.282590528516284
eugenol,3.861702128,4.002306847408725
diethyl phthalate,3.602150538,3.466962841843877
3-4-dichloro aniline,0.958762887,1.0575029468100503
1-cloro-4-nitrobenzene,4.526315789,4.41805031178237
4-(dimethylamino)benzoic acid,3.776595745,3.6831820276051666
3-nitrophenol,2.329787234,2.229870874650139
prednisone,1.665934066,1.7963222690130038
cortisone,1.612222222,1.742138700099357
pyridine,0.0,0.07411235779780867
trans-ferulic acid,1.865979381,1.966870957436079
propiophenone,2.978947368,3.647529096567382
tropolone,2.670212766,2.5311176861683684
toluene,2.71875,2.780488650549465
(+)-carvone,3.946236559,4.043743497198459
cinnamaldehyde,4.634408602,3.647529096567382
abiraterone,0.340425532,0.4680353752681192
L-(-)-carvone,3.692307692,3.657518563234902
sulfathiazole,2.989130435,3.1069369120127703
methyl benzoate,2.993406593,2.89058855189748
m-cresol,2.094736842,1.995876140293575
nortriptyline,-0.131868132,-0.03686286453973864
cinnamyl alcohol,2.451612903,2.542414246329937
trans-2-hexenyl acetate,0.968421053,0.8437161642980655
camphor,1.720430108,1.6477076057239728
anisole,2.620879121,2.5054306835699727
vanillin,2.258064516,2.3638111812828235
tropic acid,2.115789474,2.2123842131816325
dimethyl phthalate,2.150537634,2.0724226751516603
antipyrine,6.298969072,6.3414245141370245
acetophenone,1.926315789,2.1132539399947134
benzene,1.625,1.7130699555150422
gibberellic acid,0.505263158,0.6147700940552419
1-3-butanediol diacrylate,1.010989011,0.9428803296542441
sulfadiazine,1.275,1.1417804779719702
ATRAZIN-DESETHYL-2-HYDROXY,1.402173913,1.5184899061842678
phthalide,2.305263158,2.3863659779952364
sulfamerazine,0.985869565,1.0567641432220825
4-Phenyl-1-3-Dioxane,1.431578947,1.5562720940440755
p-benzoquinone,1.084210526,1.2001500487295154
sulfacetamide,1.115217391,1.2683359407777068
aldicarb,1.282608696,1.383568600435023
acetaminophen,1.075268817,1.1933175116179413
pyrogallol,1.0,1.1217604684461904
benzamide,1.483516484,1.6108864655399557
pentoxifylline,2.731182796,2.660158187693664
formononetin,2.369565217,2.4846688511747956
thiamethoxam,2.255319149,2.11554280751988
benzyl alcohol,0.642105263,0.754201111681418
metamitron,1.130434783,1.0648096812749053
riboflavin,1.161290323,1.2837023509053438
sulfaguanidine,0.44673913,0.5885154924082876
L-(+)-ascorbic acid,0.290322581,0.40627941521522715
Caffeine,0.541666667,0.6293952081038583
2-hydroxypyridine,0.819148936,0.9237334146313891
thymine,0.234042553,0.3723197006858676
