Compound_name,y_test,y_pred
bisphenol A,14.26315789,14.184211577169966
mecoprop-P,0.0,1.8443207911749564
4-tert-butylbenzoic acid,17.53052632,17.44247237637488
estrone,13.17692308,13.074882175098164
cefamandole,23.8,23.74387135209747
equiline,14.51578947,14.4334135709097
ibuprofen,11.17582418,9.311339469437053
naproxen,32.76923077,8.680774892337249
mesterolone,6.241758242,6.104710362425874
progesterone,12.87802198,12.952270442680113
purpurin,0.0,5.330849604569489
MCPB,15.27173913,14.270077045141942
17-alpha-hydroxyprogesterone acetate,5.520879121,5.803323715595011
sulfaquinoxaline,16.79782609,16.696157864281957
dehydroepiandrosterone,6.230769231,6.100108948560568
5-5-diphenylhydantoin,8.688172043,8.56767033833562
norethisterone,6.102197802,6.0228286723151285
testosterone,5.67032967,5.636002652478556
hexanophenone,8.989473684,8.885823337819152
BHA (3-tert-Butyl-4-hydroxyanisole),5.368421053,5.256344024142317
2-7-dihydroxy naphthalene,12.25263158,12.190881207961047
myclobutanil,6.580645161,6.6594802945398
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,4.351648352,4.440624879599528
estriol,5.095744681,5.160595912959264
ethisterone,4.791208791,4.669322403452499
propylparaben,5.770833333,5.6703440621866035
2-4-dichlorophenol,9.203296703,9.092396291652955
exemestane,5.857142857,5.74542796892794
folinic acid sodium salt,17.97849462,14.910078231246478
naphthalene,13.21052632,13.0771726431375
linuron,10.25,10.140822258329553
nandrolone,4.142857143,4.2336879498117925
propyl gallate,7.691489362,7.574539765471709
Rutin Hydrate,9.020833333,9.167348927576366
diphenyl carbonate,6.073684211,5.992096836277194
terbutylazine,5.510869565,5.614934108698009
(+)-griseofulvin,9.957446809,9.843794618524086
alpha-resorcylic acid,7.968421053,7.834116162891696
4-tert-butylphenol,3.726315789,3.838317867750571
butyl phenyl ether,6.094736842,5.99035163891598
quercetin,7.8125,7.685953836057193
naringin,8.554347826,8.435778648258474
1-2-4-trimethyl benzene,5.663157895,5.777771582412058
cumene,5.808791209,5.697789749409493
betamethasone,2.984615385,3.094667569450459
isoeugenol,5.59375,5.491071677334919
aspirin,9.186813187,7.401141840103858
Sebuthylazine,3.813186813,3.9121455674959913
(-)-epicatechin,9.752688172,6.258570134278985
benzoin methyl ether,5.084210526,5.152440825981777
diphenylmethanol,3.968421053,4.095305283261835
5-7-dimethoxycoumarin,5.758241758,5.661799274169839
carbamazepine,8.436170213,8.317801683923648
alachlor,3.252747253,3.367317383596178
4-hydroxy benzoic acid,3.536842105,3.6669774288482433
2-ethoxybenzoic acid,7.968421053,7.5363756741221835
cyanazin,3.282608696,3.169220500912892
syringic acid,5.315789474,5.195115238959641
3-4-dihydroxy benzoic acid,4.168421053,4.071600474803649
ISOPROTURON,5.391304348,5.274767600384587
vanillic acid,4.084210526,4.243977416327189
corticosterone,2.526373626,3.2380122159988485
piroxicam,7.904255319,7.806612700323006
butyrophenone,4.136842105,4.256646735064774
3-(2-furyl)acrylic acid,4.621052632,4.724869105294509
eugenol,3.861702128,3.9853357121167923
diethyl phthalate,3.602150538,3.483662297193888
3-4-dichloro aniline,0.958762887,1.0649082649665491
1-cloro-4-nitrobenzene,4.526315789,4.659450520283325
o-methylanisole,3.276595745,3.1646530343430834
methylparaben,2.559139785,2.655132300449817
3-nitrophenol,2.329787234,2.257673141761467
prednisone,1.665934066,1.7634489493500105
cortisone,1.612222222,1.718796460438373
pyridine,0.0,-0.12277492582835947
propiophenone,2.978947368,3.443201220298284
toluene,2.71875,2.8510810768690673
(+)-carvone,3.946236559,4.067670766690496
cinnamaldehyde,4.634408602,3.443201220298284
L-(-)-carvone,3.692307692,3.601598106425536
sulfathiazole,2.989130435,3.102333465813108
methyl benzoate,2.993406593,2.8864626059273517
3-(5-methylfuran-2-yl)-propionic acid,2.115789474,2.2254312408368175
nortriptyline,-0.131868132,-0.03299525072965803
camphor,1.720430108,1.6076150372488422
vanillin,2.258064516,2.3612954353992137
tropic acid,2.115789474,2.2165757430207655
nitrocyclohexane,2.189010989,2.1666712863039574
dimethyl phthalate,2.150537634,2.0341897109142675
antipyrine,6.298969072,6.368904077240651
acetophenone,1.926315789,3.0875085680633325
benzene,1.625,1.7314574772084779
gibberellic acid,0.505263158,0.7941162366972989
phenol,1.547252747,1.618477184523921
1-3-butanediol diacrylate,1.010989011,1.1154668979644047
ATRAZIN-DESETHYL-2-HYDROXY,1.402173913,1.9926260833070204
sulfamerazine,0.985869565,1.0859531818690513
p-benzoquinone,1.084210526,1.2124389272002922
catechol,1.168421053,1.0591946582677885
aldicarb,1.282608696,1.4052903018268523
acetaminophen,1.075268817,1.2021614498854447
pyrogallol,1.0,1.109872048434112
benzamide,1.483516484,1.5903143443681698
formononetin,2.369565217,2.456402791932968
benzyl alcohol,0.642105263,0.7521108717881191
riboflavin,1.161290323,1.2556786626142529
sulfaguanidine,0.44673913,0.5672821983346843
L-(+)-ascorbic acid,0.290322581,0.3871710867408984
Caffeine,0.541666667,0.657114545883803
2-hydroxypyridine,0.819148936,0.7322347962342297
thymine,0.234042553,0.15055161140768547
