Compound_name,y_test,y_pred
estrone,13.17692308,11.05688969036867
cefamandole,23.8,15.925842265521215
equiline,14.51578947,12.224925605052826
ibuprofen,11.17582418,7.508679283401405
mesterolone,6.241758242,6.529015985538997
ketoprofen,23.86813187,16.60362915107611
progesterone,12.87802198,11.901155105513268
purpurin,0.0,5.513192313639649
MCPB,15.27173913,12.012908120049811
butylparaben,8.150537634,8.03757855359241
17-alpha-hydroxyprogesterone acetate,5.520879121,7.2348874927748446
sulfaquinoxaline,16.79782609,10.082411231018874
dehydroepiandrosterone,6.230769231,5.266848036260666
5-5-diphenylhydantoin,8.688172043,6.647460135619298
norethisterone,6.102197802,5.609917331647231
testosterone,5.67032967,5.808682862873771
hexanophenone,8.989473684,6.904031537303401
2-7-dihydroxy naphthalene,12.25263158,9.989206677301455
myclobutanil,6.580645161,6.383385747611028
estriol,5.095744681,6.804480710746217
propylparaben,5.770833333,5.010401046579334
2-4-dichlorophenol,9.203296703,6.137862082765536
indole-3-butyric acid,10.27173913,7.390598997735825
folinic acid sodium salt,17.97849462,9.818070622538249
naphthalene,13.21052632,10.319590218229878
nandrolone,4.142857143,7.071178311655497
propyl gallate,7.691489362,5.851303882374777
tert-butylhydroquinone,4.333333333,3.364629247412426
Rutin Hydrate,9.020833333,8.30557311119059
diphenyl carbonate,6.073684211,5.831298721344475
(+)-catechin,9.391304348,8.162409454676926
terbutylazine,5.510869565,5.7476561114265055
(+)-griseofulvin,9.957446809,6.676308437881039
alpha-resorcylic acid,7.968421053,6.556906880685173
rifampicin,6.452631579,4.925503355577575
butyl phenyl ether,6.094736842,5.711576355068635
quercetin,7.8125,6.869680492830661
valerophenone,5.968421053,5.9162850702555145
naringin,8.554347826,6.750388269662763
1-2-4-trimethyl benzene,5.663157895,5.863731578186893
cumene,5.808791209,5.6126040496386285
toluic acid,6.357894737,6.181070016415851
isoeugenol,5.59375,5.681665773835503
aspirin,9.186813187,6.660278994398929
sulfamethoxazole,5.819565217,5.350884478309636
Sebuthylazine,3.813186813,4.4757339605493165
(-)-epicatechin,9.752688172,5.481024723534462
benzoin methyl ether,5.084210526,4.8609230044882645
ethylparaben,3.731182796,3.508315995933127
hippuric acid,8.840425532,8.99132473150864
alachlor,3.252747253,3.4978528767138024
4-hydroxy benzoic acid,3.536842105,3.5554130417586047
cyanazin,3.282608696,3.5262496159665595
syringic acid,5.315789474,4.391535541553458
ISOPROTURON,5.391304348,4.741283306341714
vanillic acid,4.084210526,5.023837296551704
corticosterone,2.526373626,3.777930143078615
piroxicam,7.904255319,5.487496167830034
butyrophenone,4.136842105,4.114699282854509
hydrochloridethiazide,4.924731183,4.276000351696922
3-(2-furyl)acrylic acid,4.621052632,4.283544876526579
sulfamethizole,4.192391304,4.145726711874845
eugenol,3.861702128,4.159811100517927
diethyl phthalate,3.602150538,3.4368965104876024
3-4-dichloro aniline,0.958762887,2.090797400663784
4-(dimethylamino)benzoic acid,3.776595745,3.677820637455874
o-methylanisole,3.276595745,3.307437831052428
methylparaben,2.559139785,2.5937713025417235
3-nitrophenol,2.329787234,2.241058679763442
prednisone,1.665934066,2.6105451026848203
cortisone,1.612222222,2.2865868177920836
pyridine,0.0,1.6725644993258617
trans-ferulic acid,1.865979381,2.4929128447414226
tropolone,2.670212766,2.997262376981053
toluene,2.71875,2.8770410813527905
cinnamaldehyde,4.634408602,3.754100535816546
abiraterone,0.340425532,2.3392606154524302
L-(-)-carvone,3.692307692,3.4180633139162406
methyl benzoate,2.993406593,2.895934865459683
m-cresol,2.094736842,2.5246530590751988
3-(5-methylfuran-2-yl)-propionic acid,2.115789474,4.36221040364414
nortriptyline,-0.131868132,1.760943491115181
cinnamyl alcohol,2.451612903,2.7451381290172323
trans-2-hexenyl acetate,0.968421053,1.9862927079286168
anisole,2.620879121,2.8669849275927737
nitrocyclohexane,2.189010989,2.932315552967953
dimethyl phthalate,2.150537634,2.4797891686769145
acetophenone,1.926315789,3.747127845057235
benzene,1.625,2.7531837184375916
gibberellic acid,0.505263158,2.3579954894338067
phenol,1.547252747,2.424624504784487
1-3-butanediol diacrylate,1.010989011,1.8391777896320771
sulfadiazine,1.275,2.4239327527417305
ATRAZIN-DESETHYL-2-HYDROXY,1.402173913,2.5463286821355133
phthalide,2.305263158,3.0657731316293115
4-Phenyl-1-3-Dioxane,1.431578947,4.610066137542067
p-benzoquinone,1.084210526,2.9986979658565485
sulfacetamide,1.115217391,1.5079673917413818
catechol,1.168421053,1.4050587612682806
aldicarb,1.282608696,1.5638056272248217
acetaminophen,1.075268817,2.7162474555486327
pyrogallol,1.0,1.8541267698506931
benzamide,1.483516484,1.8431081839286134
pentoxifylline,2.731182796,2.7670809948007036
formononetin,2.369565217,2.686376135744472
thiamethoxam,2.255319149,2.6977767589120663
metamitron,1.130434783,1.8090956983051885
riboflavin,1.161290323,2.514375037206876
sulfaguanidine,0.44673913,1.930906841099994
L-(+)-ascorbic acid,0.290322581,1.4662855227520777
Caffeine,0.541666667,1.582560136817931
2-hydroxypyridine,0.819148936,1.946328874153796
